user_id,channel,device,age_group,app_install,registration,kyc_start,kyc_complete,card_ordered,first_tx,install_date,first_tx_date
U000614,email,ios,25-34,1,0,0,0,0,0,2024-07-09 01:41:21.771484339,
U000615,app_store,ios,18-24,1,1,1,0,0,0,2024-07-21 13:04:56.461001808,
U000616,organic_search,android,25-34,1,1,1,1,1,1,2024-07-21 23:59:20.174973000,2024-07-22 19:36:45.622321318
U000617,organic_search,android,45+,1,1,0,0,0,0,2024-07-10 16:50:35.530088528,
U000618,email,ios,25-34,1,1,1,1,1,1,2024-07-04 11:14:25.759351525,2024-07-06 14:43:57.368666153
U000619,referral,ios,25-34,1,1,1,1,1,1,2024-07-02 03:30:58.886323214,2024-07-03 00:20:31.063980882
U000620,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-22 18:22:28.494118588,
U000621,organic_search,ios,45+,1,1,1,0,0,0,2024-07-14 17:04:41.615403459,
U000622,paid_social,android,35-44,1,0,0,0,0,0,2024-07-28 14:16:58.778042124,
U000623,paid_social,android,35-44,1,1,1,0,0,0,2024-07-14 00:27:43.785223686,
U000624,referral,android,25-34,1,1,1,1,0,0,2024-07-28 09:09:36.755775435,
U000625,paid_social,android,18-24,1,1,0,0,0,0,2024-07-12 12:34:44.664507868,
U000626,paid_social,android,45+,1,1,1,1,0,0,2024-07-23 05:21:15.858634687,
U000627,referral,ios,45+,1,1,0,0,0,0,2024-07-03 08:59:54.783576783,
U000628,organic_search,ios,45+,1,0,0,0,0,0,2024-07-16 13:16:12.969165277,
U000629,organic_search,ios,45+,1,1,0,0,0,0,2024-07-23 10:59:03.036675865,
U000630,referral,android,35-44,1,1,0,0,0,0,2024-07-26 21:23:58.273338354,
U000631,email,android,35-44,1,1,1,0,0,0,2024-07-24 00:46:33.012821690,
U000632,paid_social,ios,35-44,1,1,1,1,1,0,2024-07-02 00:50:39.583245080,
U000633,paid_social,ios,35-44,1,1,1,1,1,0,2024-07-11 10:27:21.504089250,
U000634,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-02 08:43:31.344221668,
U000635,paid_social,android,25-34,1,0,0,0,0,0,2024-07-04 01:26:15.718664338,
U000636,paid_social,ios,45+,1,0,0,0,0,0,2024-07-19 21:48:19.376872376,
U000637,organic_search,android,25-34,1,1,1,0,0,0,2024-07-20 23:18:34.228517259,
U000638,organic_search,android,45+,1,1,1,0,0,0,2024-07-22 15:56:25.075712734,
U000639,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-25 05:35:12.481056257,
U000640,organic_search,android,25-34,1,0,0,0,0,0,2024-07-21 16:53:52.608538374,
U000641,paid_social,android,25-34,1,1,1,1,0,0,2024-07-23 10:11:08.555624365,
U000642,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-02 08:54:13.006804478,
U000643,paid_social,android,18-24,1,1,0,0,0,0,2024-07-07 13:36:27.435947590,
U000644,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-18 09:54:55.093349394,
U000645,email,ios,35-44,1,1,1,0,0,0,2024-07-25 00:39:36.736948371,
U000646,referral,android,18-24,1,1,1,0,0,0,2024-07-01 03:01:26.702254023,
U000647,referral,android,25-34,1,1,0,0,0,0,2024-07-15 09:49:51.304447873,
U000648,email,android,18-24,1,1,1,1,1,1,2024-07-19 23:08:13.676542349,2024-07-21 10:55:06.904156503
U000649,paid_social,android,35-44,1,1,0,0,0,0,2024-07-01 19:53:45.953859940,
U000650,organic_search,android,35-44,1,1,0,0,0,0,2024-07-12 05:42:39.364833157,
U000651,paid_social,android,35-44,1,1,1,1,1,0,2024-07-26 01:51:59.905043438,
U000652,referral,android,25-34,1,1,1,1,1,1,2024-07-19 19:19:25.707184093,2024-07-20 05:28:54.868374803
U000653,referral,android,25-34,1,1,1,1,1,1,2024-07-07 15:42:23.112641955,2024-07-07 22:20:13.120480855
U000654,paid_social,ios,35-44,1,1,1,0,0,0,2024-07-24 21:04:08.108805522,
U000655,organic_search,android,35-44,1,1,0,0,0,0,2024-07-10 17:52:37.619512298,
U000656,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-24 21:26:51.428431708,
U000657,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-09 08:53:24.480786858,
U000658,referral,ios,25-34,1,1,1,0,0,0,2024-07-17 12:41:42.750936513,
U000659,referral,android,18-24,1,1,1,1,0,0,2024-07-12 02:44:37.411895558,
U000660,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-08 16:40:56.762786658,
U000661,app_store,ios,25-34,1,1,1,1,0,0,2024-07-25 19:46:00.054406185,
U000662,referral,android,25-34,1,0,0,0,0,0,2024-07-06 06:03:46.635348016,
U000663,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-03 08:59:36.201517558,
U000664,organic_search,android,45+,1,1,1,1,1,1,2024-07-10 13:46:29.649729662,2024-07-11 09:27:18.811239238
U000665,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-21 02:15:12.625974478,
U000666,organic_search,ios,45+,1,1,1,0,0,0,2024-07-23 14:35:38.541177819,
U000667,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-28 23:09:19.960865517,2024-07-29 16:34:48.613374403
U000668,organic_search,android,35-44,1,1,1,1,1,1,2024-07-09 07:09:19.088321410,2024-07-10 03:32:20.042294891
U000669,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-12 10:08:13.168176799,
U000670,organic_search,android,18-24,1,1,1,0,0,0,2024-07-04 19:56:38.035809272,
U000671,email,ios,25-34,1,1,1,1,1,0,2024-07-17 02:18:50.172144044,
U000672,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-28 22:22:25.626146448,
U000673,paid_social,ios,25-34,1,1,0,0,0,0,2024-07-20 14:59:31.339683898,
U000674,paid_social,ios,35-44,1,1,0,0,0,0,2024-07-17 15:58:58.903528029,
U000675,app_store,android,18-24,1,1,0,0,0,0,2024-07-11 23:40:19.309596405,
U000676,organic_search,android,25-34,1,0,0,0,0,0,2024-07-26 15:04:50.760882814,
U000677,paid_social,android,18-24,1,1,0,0,0,0,2024-07-14 21:55:40.629358542,
U000678,app_store,ios,25-34,1,1,1,0,0,0,2024-07-04 18:17:40.436686957,
U000679,email,ios,18-24,1,1,1,0,0,0,2024-07-11 05:32:03.578171344,
U000680,email,ios,25-34,1,1,0,0,0,0,2024-07-02 21:08:09.605276516,
U000681,organic_search,android,25-34,1,1,1,1,1,0,2024-07-06 15:43:47.687976699,
U000682,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-01 11:52:24.314994987,
U000683,referral,android,25-34,1,1,1,1,1,1,2024-07-13 16:36:14.773997196,2024-07-14 15:33:40.012635042
U000684,app_store,ios,25-34,1,1,1,0,0,0,2024-07-18 18:24:39.808971388,
U000685,referral,ios,25-34,1,0,0,0,0,0,2024-07-10 14:41:33.124987053,
U000686,referral,ios,25-34,1,0,0,0,0,0,2024-07-12 18:29:47.581625565,
U000687,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-27 20:35:19.072865598,
U000688,email,android,35-44,1,1,1,0,0,0,2024-07-22 01:19:09.183714034,
U000689,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-16 03:27:20.376097225,
U000690,paid_social,android,25-34,1,1,1,1,1,0,2024-07-08 23:12:41.285070529,
U000691,paid_social,ios,45+,1,1,1,1,1,0,2024-07-26 02:46:54.655591630,
U000692,paid_social,android,35-44,1,1,0,0,0,0,2024-07-07 13:59:06.945157690,
U000693,organic_search,ios,45+,1,1,0,0,0,0,2024-07-10 02:37:49.133665945,
U000694,organic_search,android,35-44,1,0,0,0,0,0,2024-07-26 10:53:29.599051995,
U000695,referral,android,25-34,1,1,1,1,0,0,2024-07-15 19:51:08.140145648,
U000696,organic_search,android,25-34,1,0,0,0,0,0,2024-07-21 18:50:15.583231968,
U000697,referral,ios,35-44,1,1,0,0,0,0,2024-07-17 12:58:49.806040983,
U000698,organic_search,android,45+,1,1,1,1,1,1,2024-07-19 07:06:40.134435771,2024-07-21 05:51:54.639977464
U000699,paid_social,ios,35-44,1,1,1,0,0,0,2024-07-09 09:11:08.058832666,
U000700,paid_social,ios,45+,1,0,0,0,0,0,2024-07-07 18:12:07.291487221,
U000701,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-10 00:42:53.486270434,
U000702,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-05 08:27:24.231830616,
U000703,organic_search,android,45+,1,1,0,0,0,0,2024-07-25 11:32:21.312511522,
U000704,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-08 22:20:30.980918677,
U000705,app_store,android,45+,1,0,0,0,0,0,2024-07-16 17:19:15.142967277,
U000706,paid_social,android,35-44,1,1,1,0,0,0,2024-07-23 04:12:24.529302010,
U000707,email,ios,25-34,1,1,0,0,0,0,2024-07-22 22:43:47.285401728,
U000708,organic_search,android,25-34,1,1,1,0,0,0,2024-07-13 06:35:44.036766880,
U000709,referral,ios,45+,1,1,0,0,0,0,2024-07-14 08:02:41.680933008,
U000710,email,android,25-34,1,0,0,0,0,0,2024-07-28 20:26:22.471023613,
U000711,referral,ios,25-34,1,1,1,1,1,1,2024-07-19 21:19:46.216307654,2024-07-20 20:24:59.236870128
U000712,paid_social,android,25-34,1,1,1,1,1,1,2024-07-23 19:26:13.321590781,2024-07-27 18:04:18.429090239
U000713,paid_social,android,25-34,1,1,1,1,1,0,2024-07-26 06:30:58.562335166,
U000714,paid_social,android,18-24,1,1,1,0,0,0,2024-07-23 01:15:37.331806017,
U000715,app_store,ios,35-44,1,0,0,0,0,0,2024-07-06 04:26:25.871311669,
U000716,email,ios,18-24,1,1,1,1,1,0,2024-07-16 17:46:43.439057936,
U000717,app_store,ios,25-34,1,1,1,1,1,1,2024-07-03 20:28:22.345375346,2024-07-05 05:42:47.348478399
U000718,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-19 06:45:49.208583625,
U000719,referral,ios,25-34,1,1,1,1,1,0,2024-07-27 17:59:41.336671952,
U000720,app_store,android,35-44,1,1,1,0,0,0,2024-07-15 08:33:21.409954830,
U000721,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-13 02:57:27.054745704,
U000722,organic_search,ios,45+,1,1,0,0,0,0,2024-07-02 00:05:10.784230821,
U000723,referral,android,25-34,1,1,1,0,0,0,2024-07-27 20:58:06.524418849,
U000724,referral,android,18-24,1,0,0,0,0,0,2024-07-03 21:13:04.093447681,
U000725,email,ios,45+,1,1,1,0,0,0,2024-07-02 03:36:18.542523085,
U000726,organic_search,ios,35-44,1,1,0,0,0,0,2024-07-07 21:21:24.346552748,
U000727,email,ios,25-34,1,1,1,1,0,0,2024-07-02 20:02:11.225735350,
U000728,organic_search,ios,45+,1,1,1,1,1,1,2024-07-13 17:50:21.084362534,2024-07-15 00:38:18.210238223
U000729,organic_search,android,25-34,1,1,1,1,0,0,2024-07-15 10:48:39.608801208,
U000730,organic_search,ios,45+,1,1,1,1,1,1,2024-07-09 18:02:49.220689948,2024-07-10 00:57:22.863981750
U000731,email,android,25-34,1,1,1,0,0,0,2024-07-02 10:14:43.599445162,
U000732,referral,android,25-34,1,1,1,1,0,0,2024-07-04 02:59:43.610868528,
U000733,paid_social,android,25-34,1,1,1,0,0,0,2024-07-11 18:23:12.991233235,
U000734,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-02 16:40:30.428239555,
U000735,email,ios,25-34,1,1,0,0,0,0,2024-07-20 13:11:00.584195503,
U000736,paid_social,android,25-34,1,0,0,0,0,0,2024-07-06 19:07:04.094056826,
U000737,email,ios,18-24,1,1,1,0,0,0,2024-07-09 10:59:31.539201378,
U000738,paid_social,ios,25-34,1,1,1,1,0,0,2024-07-12 00:51:09.080149255,
U000739,paid_social,ios,25-34,1,1,1,0,0,0,2024-07-12 15:57:42.024320881,
U000740,paid_social,ios,45+,1,1,1,0,0,0,2024-07-01 01:06:57.584006877,
U000741,paid_social,android,25-34,1,0,0,0,0,0,2024-07-04 03:18:40.641520050,
U000742,referral,ios,35-44,1,1,1,0,0,0,2024-07-25 03:46:40.032601932,
U000743,paid_social,ios,45+,1,1,1,0,0,0,2024-07-01 00:49:43.024828807,
U000744,organic_search,ios,35-44,1,1,1,1,1,1,2024-07-15 05:29:18.467182507,2024-07-15 22:46:00.301729591
U000745,email,android,45+,1,0,0,0,0,0,2024-07-14 16:56:43.254142238,
U000746,paid_social,android,25-34,1,1,0,0,0,0,2024-07-10 07:50:21.394316936,
U000747,paid_social,android,18-24,1,1,1,1,1,1,2024-07-13 01:51:06.327138290,2024-07-16 06:31:25.382797967
U000748,app_store,ios,25-34,1,0,0,0,0,0,2024-07-22 20:33:01.887904313,
U000749,referral,ios,25-34,1,1,1,0,0,0,2024-07-24 13:17:20.006075223,
U000750,organic_search,ios,45+,1,1,1,1,1,1,2024-07-08 06:57:15.196230172,2024-07-12 03:14:43.264408379
U000751,app_store,android,25-34,1,1,1,0,0,0,2024-07-10 00:42:48.874789130,
U000752,referral,android,25-34,1,1,1,1,0,0,2024-07-07 18:56:54.518046144,
U000753,paid_social,android,35-44,1,1,1,1,1,0,2024-07-14 10:28:05.538613137,
U000754,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-20 03:08:58.618848199,
U000755,email,android,18-24,1,0,0,0,0,0,2024-07-07 09:23:09.356321108,
U000756,referral,ios,25-34,1,1,0,0,0,0,2024-07-10 06:15:15.907179131,
U000757,paid_social,android,45+,1,0,0,0,0,0,2024-07-27 01:13:06.466871672,
U000758,email,ios,35-44,1,1,0,0,0,0,2024-07-02 08:38:18.825997761,
U000759,email,android,25-34,1,1,1,1,1,0,2024-07-13 21:38:13.828995560,
U000760,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-20 22:10:01.214230926,
U000761,paid_social,ios,18-24,1,1,0,0,0,0,2024-07-05 05:06:18.344759842,
U000762,organic_search,android,25-34,1,0,0,0,0,0,2024-07-02 07:50:07.229197262,
U000763,referral,ios,35-44,1,1,1,0,0,0,2024-07-04 20:52:26.435067934,
U000764,organic_search,android,25-34,1,0,0,0,0,0,2024-07-26 17:26:57.069789428,
U000765,referral,android,25-34,1,0,0,0,0,0,2024-07-01 06:13:21.264181662,
U000766,email,android,45+,1,1,1,1,0,0,2024-07-06 06:33:08.521463620,
U000767,email,ios,35-44,1,1,0,0,0,0,2024-07-01 21:01:21.074411658,
U000768,paid_social,ios,35-44,1,1,0,0,0,0,2024-07-04 02:20:34.807926483,
U000769,email,android,18-24,1,1,1,1,1,0,2024-07-18 08:44:25.154211174,
U000770,organic_search,ios,18-24,1,1,1,0,0,0,2024-07-07 18:22:52.848021597,
U000771,email,android,18-24,1,1,1,0,0,0,2024-07-16 22:30:37.792401893,
U000772,organic_search,ios,35-44,1,1,0,0,0,0,2024-07-17 12:36:40.669987813,
U000773,paid_social,ios,18-24,1,1,1,1,1,0,2024-07-24 18:49:13.957810791,
U000774,email,ios,35-44,1,1,1,1,0,0,2024-07-01 03:11:10.377732404,
U000775,organic_search,ios,45+,1,1,0,0,0,0,2024-07-24 21:27:51.396041052,
U000776,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-18 08:02:52.893884137,2024-07-18 22:40:54.639046347
U000777,referral,android,25-34,1,1,0,0,0,0,2024-07-05 13:21:49.041585111,
U000778,referral,android,35-44,1,0,0,0,0,0,2024-07-22 15:24:50.129376879,
U000779,referral,ios,45+,1,1,1,1,1,1,2024-07-24 22:53:25.137899786,2024-07-25 05:56:32.135797841
U000780,referral,android,45+,1,1,1,1,1,1,2024-07-08 02:51:54.219898058,2024-07-08 08:28:52.937611506
U000781,paid_social,ios,18-24,1,0,0,0,0,0,2024-07-26 17:25:45.672839767,
U000782,organic_search,android,18-24,1,1,1,0,0,0,2024-07-13 17:23:43.415378512,
U000783,paid_social,android,35-44,1,1,1,0,0,0,2024-07-17 21:30:04.439923171,
U000784,organic_search,android,35-44,1,1,1,1,1,1,2024-07-28 13:41:04.151727801,2024-07-31 14:59:12.799418869
U000785,app_store,ios,18-24,1,1,1,0,0,0,2024-07-11 02:57:08.081443951,
U000786,referral,ios,25-34,1,1,1,1,0,0,2024-07-23 18:26:35.089408017,
U000787,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-09 21:57:51.145850610,
U000788,paid_social,android,25-34,1,1,1,1,1,1,2024-07-23 09:04:17.353006615,2024-07-25 04:49:28.511348617
U000789,app_store,ios,45+,1,0,0,0,0,0,2024-07-17 19:41:35.496512505,
U000790,organic_search,android,18-24,1,1,1,1,1,1,2024-07-07 01:23:27.697889292,2024-07-07 10:18:49.032170107
U000791,referral,ios,35-44,1,0,0,0,0,0,2024-07-12 14:13:31.926094921,
U000792,paid_social,android,35-44,1,1,0,0,0,0,2024-07-09 21:27:04.126652326,
U000793,referral,ios,25-34,1,1,1,1,1,1,2024-07-03 04:29:19.824540018,2024-07-03 13:56:09.956986652
U000794,organic_search,ios,35-44,1,1,0,0,0,0,2024-07-01 20:02:56.275825189,
U000795,email,ios,35-44,1,0,0,0,0,0,2024-07-10 16:50:01.163161053,
U000796,app_store,ios,45+,1,1,1,1,0,0,2024-07-01 12:47:27.410400063,
U000797,referral,ios,25-34,1,1,0,0,0,0,2024-07-05 15:12:27.983141830,
U000798,referral,android,35-44,1,1,1,1,1,1,2024-07-21 07:19:23.489802422,2024-07-24 21:41:40.973948800
U000799,app_store,ios,35-44,1,0,0,0,0,0,2024-07-20 19:50:14.317365735,
U000800,referral,ios,25-34,1,1,1,1,1,1,2024-07-21 16:19:33.670917699,2024-07-23 01:15:07.638914451
U000801,organic_search,android,45+,1,1,1,0,0,0,2024-07-09 21:07:36.951597645,
U000802,referral,ios,18-24,1,1,1,0,0,0,2024-07-25 22:05:35.070659127,
U000803,referral,android,25-34,1,1,1,0,0,0,2024-07-17 15:03:14.861790421,
U000804,paid_social,android,25-34,1,0,0,0,0,0,2024-07-04 12:41:22.925953438,
U000805,referral,ios,18-24,1,1,0,0,0,0,2024-07-05 00:34:44.185793228,
U000806,app_store,ios,45+,1,1,0,0,0,0,2024-07-20 09:45:36.456828332,
U000807,app_store,ios,35-44,1,1,1,0,0,0,2024-07-05 20:13:05.971040673,
U000808,paid_social,android,25-34,1,0,0,0,0,0,2024-07-15 04:54:02.503667278,
U000809,organic_search,android,35-44,1,1,1,1,1,1,2024-07-28 18:28:20.812166738,2024-07-30 01:44:08.454947657
U000810,app_store,android,25-34,1,0,0,0,0,0,2024-07-01 02:41:35.197370894,
U000811,email,android,25-34,1,0,0,0,0,0,2024-07-01 11:08:29.856750568,
U000812,organic_search,ios,18-24,1,1,1,1,1,1,2024-07-28 19:21:10.220606280,2024-07-31 19:29:54.840909562
U000813,app_store,android,25-34,1,1,1,0,0,0,2024-07-17 08:52:38.267537372,
U000814,email,android,18-24,1,0,0,0,0,0,2024-07-04 13:17:00.612774387,
U000815,paid_social,android,35-44,1,1,1,1,1,1,2024-07-26 02:59:13.481645103,2024-08-04 22:24:32.555955531
U000816,referral,android,25-34,1,1,1,1,1,0,2024-07-25 15:36:56.022068912,
U000817,paid_social,android,25-34,1,0,0,0,0,0,2024-07-16 00:19:36.039399038,
U000818,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-18 09:50:39.278639140,
U000819,paid_social,ios,25-34,1,1,1,1,0,0,2024-07-08 15:34:54.453678920,
U000820,email,ios,45+,1,1,1,0,0,0,2024-07-02 09:56:57.249463153,
U000821,organic_search,ios,18-24,1,1,0,0,0,0,2024-07-17 15:32:57.959428779,
U000822,paid_social,android,45+,1,1,1,0,0,0,2024-07-09 06:04:31.763396125,
U000823,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-19 13:57:12.036080721,
U000824,paid_social,android,35-44,1,1,0,0,0,0,2024-07-24 09:57:24.331817620,
U000825,app_store,ios,25-34,1,1,1,0,0,0,2024-07-01 12:12:13.987837630,
U000826,paid_social,ios,45+,1,1,1,1,1,1,2024-07-17 16:19:10.763719712,2024-07-19 03:32:34.043420612
U000827,paid_social,android,25-34,1,0,0,0,0,0,2024-07-07 11:25:13.881610434,
U000828,referral,android,25-34,1,1,1,0,0,0,2024-07-25 11:15:11.054128878,
U000829,paid_social,ios,45+,1,1,1,1,1,0,2024-07-08 02:27:45.174274376,
U000830,organic_search,ios,45+,1,0,0,0,0,0,2024-07-18 02:26:15.106323123,
U000831,paid_social,ios,25-34,1,1,1,1,0,0,2024-07-16 11:58:46.000344788,
U000832,organic_search,ios,45+,1,0,0,0,0,0,2024-07-12 02:13:25.996943334,
U000833,organic_search,ios,35-44,1,1,1,0,0,0,2024-07-19 23:21:40.151300623,
U000834,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-21 07:43:01.900303579,
U000835,paid_social,android,25-34,1,1,0,0,0,0,2024-07-16 20:58:55.914436660,
U000836,app_store,android,25-34,1,0,0,0,0,0,2024-07-22 05:39:35.076197358,
U000837,paid_social,android,25-34,1,0,0,0,0,0,2024-07-28 12:51:22.590242114,
U000838,referral,android,35-44,1,1,1,1,0,0,2024-07-12 17:45:03.760809627,
U000839,referral,ios,25-34,1,1,1,1,0,0,2024-07-15 09:47:59.319121477,
U000840,organic_search,android,18-24,1,1,1,0,0,0,2024-07-01 08:22:47.128715382,
U000841,referral,ios,45+,1,1,1,0,0,0,2024-07-23 06:55:52.283426066,
U000842,organic_search,android,25-34,1,0,0,0,0,0,2024-07-15 13:35:40.578197668,
U000843,app_store,ios,45+,1,1,1,1,1,1,2024-07-12 10:09:00.292328280,2024-07-16 14:19:44.813585456
U000844,organic_search,ios,45+,1,0,0,0,0,0,2024-07-03 15:12:58.893105866,
U000845,paid_social,android,45+,1,1,1,0,0,0,2024-07-25 21:50:56.815317121,
U000846,organic_search,android,35-44,1,1,0,0,0,0,2024-07-12 01:26:41.515106114,
U000847,app_store,android,25-34,1,1,1,0,0,0,2024-07-20 02:41:41.402387745,
U000848,paid_social,android,25-34,1,1,0,0,0,0,2024-07-05 04:22:45.959085829,
U000849,referral,ios,25-34,1,1,1,1,1,0,2024-07-27 22:09:40.863785666,
U000850,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-05 23:54:46.310199372,2024-07-07 22:40:02.576648010
U000851,referral,ios,35-44,1,1,1,0,0,0,2024-07-06 14:05:31.989222448,
U000852,organic_search,android,18-24,1,0,0,0,0,0,2024-07-25 01:14:11.336261222,
U000853,email,android,45+,1,1,1,1,1,1,2024-07-26 13:15:20.174628160,2024-07-31 20:50:40.604465309
U000854,organic_search,ios,45+,1,0,0,0,0,0,2024-07-06 22:33:47.008280372,
U000855,organic_search,android,25-34,1,1,0,0,0,0,2024-07-14 03:42:22.308672542,
U000856,organic_search,android,25-34,1,1,0,0,0,0,2024-07-21 12:54:30.873118399,
U000857,paid_social,ios,25-34,1,1,1,0,0,0,2024-07-25 14:15:42.383235092,
U000858,referral,android,45+,1,1,0,0,0,0,2024-07-11 14:43:24.279834248,
U000859,organic_search,android,35-44,1,1,1,1,1,1,2024-07-15 11:26:13.542586137,2024-07-15 23:45:14.224582792
U000860,email,android,25-34,1,1,1,0,0,0,2024-07-21 18:26:00.340329343,
U000861,paid_social,ios,25-34,1,1,1,0,0,0,2024-07-21 11:19:24.154718440,
U000862,paid_social,ios,25-34,1,1,1,1,1,0,2024-07-22 22:08:57.146559104,
U000863,paid_social,ios,45+,1,1,1,1,1,1,2024-07-16 22:59:43.894057581,2024-07-19 09:25:24.825353389
U000864,paid_social,ios,18-24,1,1,1,1,0,0,2024-07-03 22:18:04.842190112,
U000865,referral,android,18-24,1,1,0,0,0,0,2024-07-26 07:28:12.185292154,
U000866,organic_search,ios,45+,1,1,1,0,0,0,2024-07-25 05:39:53.087125431,
U000867,organic_search,android,45+,1,1,0,0,0,0,2024-07-23 08:19:17.316731712,
U000868,email,ios,45+,1,1,1,1,1,0,2024-07-03 19:06:27.304747236,
U000869,app_store,ios,25-34,1,1,1,1,0,0,2024-07-06 17:21:18.110443392,
U000870,paid_social,ios,35-44,1,1,0,0,0,0,2024-07-21 19:41:58.003268431,
U000871,organic_search,android,25-34,1,1,1,1,1,1,2024-07-01 15:33:00.516812644,2024-07-03 12:33:36.679956115
U000872,referral,android,18-24,1,1,0,0,0,0,2024-07-28 10:02:20.233864651,
U000873,paid_social,ios,25-34,1,0,0,0,0,0,2024-07-11 13:26:28.410716461,
U000874,organic_search,android,18-24,1,1,0,0,0,0,2024-07-21 03:22:40.881504838,
U000875,organic_search,ios,25-34,1,1,1,1,1,1,2024-07-25 20:26:51.977270274,2024-07-27 19:03:36.701470670
U000876,referral,ios,45+,1,1,1,0,0,0,2024-07-12 01:11:28.625412678,
U000877,referral,ios,25-34,1,1,1,1,0,0,2024-07-09 22:27:25.316420313,
U000878,organic_search,ios,45+,1,0,0,0,0,0,2024-07-18 01:04:26.539030639,
U000879,organic_search,android,25-34,1,0,0,0,0,0,2024-07-17 06:25:29.492971284,
U000880,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-12 10:56:31.433869910,
U000881,referral,ios,35-44,1,0,0,0,0,0,2024-07-17 20:23:33.489395160,
U000882,organic_search,ios,35-44,1,1,1,0,0,0,2024-07-27 04:34:34.609255262,
U000883,organic_search,android,25-34,1,1,1,0,0,0,2024-07-14 02:15:15.308831062,
U000884,email,ios,45+,1,1,1,1,1,0,2024-07-06 12:12:38.683671926,
U000885,organic_search,android,18-24,1,1,1,0,0,0,2024-07-11 13:28:56.713790564,
U000886,referral,ios,45+,1,0,0,0,0,0,2024-07-12 00:50:23.612289273,
U000887,organic_search,ios,18-24,1,0,0,0,0,0,2024-07-04 16:06:18.150169032,
U000888,organic_search,android,45+,1,1,1,0,0,0,2024-07-05 13:26:58.734141579,
U000889,organic_search,ios,25-34,1,1,1,0,0,0,2024-07-20 04:01:32.567953983,
U000890,referral,android,35-44,1,1,1,1,1,0,2024-07-10 12:07:44.582982178,
U000891,email,ios,35-44,1,1,0,0,0,0,2024-07-27 17:41:30.189577570,
U000892,email,android,18-24,1,1,1,0,0,0,2024-07-07 19:41:49.246371542,
U000893,paid_social,ios,45+,1,1,1,1,0,0,2024-07-03 18:28:38.162749587,
U000894,referral,android,25-34,1,1,1,0,0,0,2024-07-22 02:21:18.238810222,
U000895,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-25 16:03:22.416799712,
U000896,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-08 18:53:31.832943504,
U000897,email,ios,18-24,1,1,0,0,0,0,2024-07-06 15:48:11.535500739,
U000898,organic_search,ios,25-34,1,1,0,0,0,0,2024-07-06 04:50:05.433480135,
U000899,organic_search,ios,25-34,1,0,0,0,0,0,2024-07-15 14:47:32.159465865,
U000900,organic_search,ios,35-44,1,0,0,0,0,0,2024-07-14 02:46:33.538504188,
U000901,organic_search,android,18-24,1,1,1,1,1,1,2024-07-08 06:20:36.860576089,2024-07-09 01:45:46.802597529
U000902,organic_search,android,25-34,1,1,1,0,0,0,2024-07-02 06:21:22.804620822,
U000903,referral,android,35-44,1,0,0,0,0,0,2024-07-14 11:33:43.850517339,
U000904,paid_social,android,45+,1,0,0,0,0,0,2024-07-27 20:40:16.815400064,
U000905,email,ios,45+,1,1,1,0,0,0,2024-07-19 06:29:34.450460844,
U000906,email,ios,35-44,1,1,1,1,0,0,2024-07-14 20:58:49.461795955,
U000907,paid_social,ios,35-44,1,0,0,0,0,0,2024-07-04 02:23:06.265492447,
U000908,organic_search,android,25-34,1,1,1,0,0,0,2024-07-08 01:38:13.874097562,
U000909,paid_social,ios,18-24,1,0,0,0,0,0,2024-07-09 06:05:17.138810734,
U000910,referral,ios,35-44,1,1,1,1,1,1,2024-07-22 09:56:52.754467419,2024-07-23 02:47:52.862804983
U000911,organic_search,android,45+,1,1,0,0,0,0,2024-07-25 13:08:58.760742566,
