customer_id,tx_date,amount
2370,2025-12-12,76.6
2370,2025-12-06,42.09
2370,2025-11-15,7.11
2371,2025-08-25,36.57
2372,2025-12-06,117.97
2372,2025-09-10,49.33
2372,2025-07-15,64.12
2372,2025-07-13,56.92
2372,2025-06-27,106.82
2372,2025-06-24,142.29
2372,2025-06-06,45.09
2372,2025-05-21,54.8
2372,2025-04-13,82.81
2373,2025-10-31,37.95
2373,2025-10-20,63.12
2373,2025-09-24,49.49
2373,2025-08-29,42.92
2373,2025-08-22,89.69
2373,2025-07-31,61.28
2373,2025-06-18,119.77
2373,2025-06-11,68.46
2373,2025-04-18,85.79
2373,2025-04-02,13.89
2373,2025-03-04,56.46
2373,2025-02-28,67.04
2374,2025-12-12,46.68
2374,2025-11-21,31.56
2374,2025-08-01,54.48
2375,2025-12-09,50.23
2375,2025-10-06,17.82
2375,2025-10-05,97.96
2375,2025-09-08,57.72
2375,2025-08-15,52.01
2375,2025-07-02,51.59
2376,2024-03-04,21.96
2377,2025-06-19,30.73
2377,2024-11-17,9.11
2377,2024-10-14,19.11
2378,2025-11-26,82.91
2378,2025-11-09,69.43
2378,2025-10-28,121.15
2378,2025-09-22,156.26
2378,2025-08-28,101.76
2378,2025-08-10,37.85
2378,2025-08-06,83.34
2378,2025-08-01,58.12
2378,2025-07-20,41.52
2378,2025-07-07,37.97
2379,2025-09-20,44.03
2379,2025-07-05,25.76
2379,2025-06-21,22.37
2379,2024-09-08,20.77
2379,2024-02-03,15.37
2379,2023-09-03,31.59
2379,2023-05-06,22.08
2380,2024-02-16,17.09
2380,2022-08-02,35.61
2380,2022-03-24,30.2
2380,2020-09-14,12.49
2381,2025-12-18,37.21
2381,2025-11-20,46.19
2381,2025-11-19,40.64
2381,2025-11-15,41.42
2381,2025-11-05,42.41
2382,2025-12-30,67.61
2382,2025-12-06,51.88
2382,2025-11-20,84.57
2382,2025-10-31,59.15
2382,2025-10-14,65.74
2382,2025-09-11,44.24
2382,2025-09-06,32.89
2382,2025-08-12,79.7
2382,2025-07-28,42.3
2383,2025-12-23,126.55
2383,2025-12-10,41.32
2383,2025-11-28,60.77
2383,2025-11-27,75.26
2383,2025-11-17,154.7
2383,2025-11-02,223.87
2383,2025-10-05,114.81
2383,2025-09-28,19.57
2383,2025-09-21,54.35
2383,2025-09-15,545.5
2383,2025-09-14,102.78
2383,2025-09-10,25.81
2383,2025-09-06,311.15
2383,2025-09-04,48.71
2383,2025-08-29,126.55
2383,2025-08-17,53.56
2383,2025-07-21,285.71
2383,2025-07-18,46.78
2383,2025-07-14,70.9
2383,2025-07-02,160.51
2383,2025-06-25,72.05
2383,2025-06-23,121.15
2383,2025-06-20,143.92
2383,2025-06-16,103.8
2383,2025-06-15,54.51
2383,2025-06-08,64.1
2384,2025-12-07,81.22
2384,2025-12-02,103.15
2384,2025-11-29,156.71
2384,2025-11-05,137.85
2384,2025-10-30,49.75
2384,2025-10-23,139.43
2384,2025-10-22,188.26
2384,2025-10-15,135.2
2384,2025-10-14,28.42
2384,2025-10-08,108.45
2384,2025-10-03,189.73
2384,2025-09-29,75.91
2384,2025-09-20,405.03
2384,2025-08-29,31.94
2384,2025-08-28,102.2
2384,2025-08-24,136.4
2384,2025-08-22,103.54
2384,2025-08-21,102.6
2384,2025-08-12,56.48
2384,2025-08-08,71.25
2384,2025-07-04,126.56
2384,2025-06-18,33.02
2384,2025-05-11,149.39
2384,2025-05-10,89.73
2384,2025-05-09,125.21
2384,2025-05-08,145.05
2385,2025-09-12,9.87
2386,2025-12-23,25.51
2387,2025-12-18,96.08
2387,2025-11-29,100.47
2387,2025-11-22,45.58
2387,2025-11-03,62.16
2387,2025-10-31,110.62
2387,2025-10-28,90.64
2387,2025-10-27,95.8
2387,2025-10-18,96.27
2387,2025-10-15,89.64
2387,2025-10-09,64.78
2387,2025-09-22,118.08
2387,2025-09-14,111.96
2387,2025-08-16,61.18
2387,2025-07-29,116.89
2387,2025-07-22,69.56
2387,2025-07-13,131.69
2387,2025-07-08,92.97
2387,2025-06-30,115.7
2387,2025-05-30,103.74
2387,2025-05-26,92.36
2387,2025-05-17,111.88
2387,2025-04-30,144.74
2387,2025-04-29,100.9
2387,2025-04-28,100.08
2387,2025-04-27,79.59
2387,2025-04-23,38.26
2387,2025-04-20,96.62
2387,2025-04-18,50.44
2387,2025-04-11,71.59
2387,2025-04-07,61.61
2387,2025-03-27,66.36
2388,2025-09-06,32.22
2388,2025-08-10,39.37
2389,2025-12-25,275.07
2389,2025-12-22,99.83
2389,2025-12-20,142.71
2389,2025-12-14,55.63
2389,2025-12-09,84.01
2389,2025-11-25,66.66
2389,2025-11-17,150.94
2389,2025-11-11,137.37
2389,2025-11-07,175.16
2389,2025-11-06,55.22
2389,2025-10-30,124.99
2389,2025-10-25,95.96
2389,2025-10-06,27.98
2389,2025-10-03,119.76
2389,2025-09-01,181.25
2389,2025-08-30,208.36
2389,2025-08-23,93.34
2389,2025-08-15,143.83
2389,2025-08-08,124.78
2389,2025-08-07,64.96
2389,2025-08-05,60.68
2389,2025-07-24,92.75
2389,2025-07-23,84.44
2390,2025-11-19,22.57
2390,2025-05-10,30.3
2390,2024-09-03,10.96
2390,2023-06-16,58.98
2390,2023-06-09,24.02
2391,2025-03-18,11.36
2391,2024-10-17,27.51
2391,2024-09-19,46.42
2391,2024-08-02,42.05
2392,2025-12-23,38.27
2393,2025-12-30,186.37
2393,2025-12-29,105.87
2393,2025-12-27,88.13
2393,2025-12-18,98.21
2393,2025-12-17,137.83
2393,2025-12-15,105.73
2393,2025-12-04,61.67
2393,2025-12-01,229.36
2393,2025-11-29,119.68
2393,2025-11-17,53.4
2393,2025-11-08,38.32
2393,2025-11-03,134.06
2393,2025-10-31,181.3
2393,2025-10-28,119.09
2393,2025-10-10,129.05
2393,2025-10-08,130.69
2393,2025-09-29,95.23
2393,2025-09-18,40.98
2393,2025-09-13,66.98
2393,2025-09-09,141.34
2393,2025-08-25,127.35
2393,2025-08-24,86.15
2393,2025-08-18,72.23
2393,2025-08-10,103.63
2394,2025-11-07,37.3
2395,2025-12-13,36.12
2395,2025-12-12,85.05
2396,2025-12-07,132.41
2396,2025-11-03,57.01
2396,2025-10-19,62.54
2396,2025-10-16,156.09
2396,2025-10-03,83.52
2396,2025-10-02,47.62
2396,2025-10-01,23.51
2396,2025-09-03,75.7
2396,2025-08-03,39.18
2396,2025-07-12,76.5
2396,2025-07-05,53.69
2396,2025-07-04,67.47
2396,2025-06-27,86.08
2396,2025-06-05,23.17
2397,2025-12-24,87.15
2397,2025-12-10,110.62
2397,2025-11-10,50.01
2397,2025-11-04,84.85
2397,2025-09-19,111.56
2397,2025-08-31,34.42
2397,2025-08-22,64.46
2397,2025-08-21,60.49
2397,2025-06-23,94.15
2397,2025-06-11,36.23
2397,2025-06-03,64.4
2397,2025-05-22,48.34
2397,2025-05-18,68.02
2398,2025-12-01,47.57
2398,2025-11-18,67.55
2398,2025-11-16,74.3
2398,2025-10-24,170.18
2398,2025-10-10,37.43
2398,2025-09-25,20.73
2398,2025-08-04,34.57
2398,2025-07-28,127.19
2398,2025-07-15,55.36
2398,2025-07-04,91.24
2398,2025-06-22,41.51
2399,2025-12-02,22.61
2399,2025-11-30,39.27
2399,2025-11-27,27.88
2399,2025-10-27,73.5
2400,2025-09-13,12.87
2401,2024-04-24,12.28
2402,2025-07-11,33.06
2402,2025-05-07,23.25
2402,2025-02-18,41.57
2402,2024-12-16,29.95
2403,2024-09-05,18.13
2403,2024-07-18,21.44
2403,2024-04-27,39.99
2404,2025-09-30,19.63
2404,2024-09-11,31.49
2404,2023-04-08,24.85
2404,2022-03-04,15.3
2405,2025-11-15,41.43
2405,2025-11-13,41.44
2405,2025-10-19,51.66
2405,2025-10-11,41.63
2405,2025-10-02,68.89
2405,2025-09-09,22.7
2405,2025-08-21,25.99
2405,2025-08-12,141.4
2405,2025-08-01,44.27
2405,2025-07-29,33.11
2405,2025-07-23,54.3
2406,2025-09-26,27.08
2407,2025-12-10,92.85
2407,2025-10-26,69.75
2407,2025-10-15,60.68
2407,2025-09-19,45.49
2407,2025-09-18,47.69
2407,2025-09-11,17.18
2408,2025-10-31,36.37
2408,2025-10-22,18.88
2408,2025-10-11,53.37
2408,2025-10-03,24.62
2408,2025-09-12,42.98
2408,2025-08-25,28.85
2409,2025-11-24,19.82
2409,2025-11-18,35.93
2409,2025-11-04,24.79
2410,2025-12-19,16.86
2411,2025-12-06,53.43
2411,2025-11-25,20.31
2411,2025-11-13,50.31
2411,2025-11-12,34.38
2411,2025-09-04,19.76
2412,2025-12-03,41.81
2412,2025-11-25,13.48
2412,2025-09-21,55.6
2412,2024-12-20,67.02
2412,2024-11-13,68.48
2412,2024-11-04,37.66
2412,2024-10-10,25.84
2413,2025-10-07,73.14
2413,2025-08-07,33.16
2413,2025-08-06,21.66
2413,2025-07-30,22.8
2413,2025-04-22,104.55
2413,2025-03-31,12.5
2413,2025-01-31,17.65
2414,2025-11-03,70.24
2414,2025-05-17,16.66
2414,2025-01-01,38.06
2415,2025-12-30,72.4
2415,2025-11-27,58.8
2415,2025-11-20,80.51
2415,2025-11-08,51.59
2415,2025-05-12,78.12
2415,2025-05-08,28.92
2415,2025-05-05,27.35
2415,2025-05-02,57.43
2415,2025-04-29,77.44
2415,2025-04-25,47.89
2415,2025-04-15,75.67
2415,2025-04-04,64.22
2415,2025-02-07,19.75
2415,2025-01-19,175.74
2416,2025-10-25,81.61
2416,2025-09-29,42.87
2416,2025-09-24,32.24
2416,2025-09-21,37.61
2416,2025-08-29,50.89
2417,2025-09-28,64.19
2417,2025-08-22,94.94
2418,2025-12-19,125.64
2418,2025-12-07,191.49
2418,2025-12-04,54.57
2418,2025-10-29,29.2
2418,2025-10-28,171.61
2418,2025-10-12,145.62
2418,2025-10-04,115.16
2418,2025-10-01,38.63
2418,2025-09-11,128.09
2418,2025-09-01,159.28
2418,2025-08-24,279.24
2418,2025-08-19,82.53
2418,2025-08-03,102.86
2418,2025-07-25,32.38
2418,2025-07-20,154.17
2418,2025-07-11,152.32
2418,2025-07-08,116.26
2418,2025-07-04,172.03
2418,2025-07-03,64.26
2418,2025-07-01,85.18
2419,2025-12-28,34.26
2420,2025-12-30,53.86
2420,2025-12-27,65.56
2420,2025-11-22,37.87
2420,2025-11-18,41.34
2420,2025-11-14,57.51
2420,2025-11-05,67.13
2420,2025-10-31,54.01
2420,2025-10-23,50.28
2420,2025-10-05,28.32
2420,2025-10-03,70.64
2421,2025-12-15,64.19
2421,2025-12-14,44.81
2421,2025-12-04,48.5
2421,2025-11-20,58.16
2421,2025-11-14,120.38
2421,2025-10-01,50.61
2422,2025-12-13,15.3
2422,2024-11-24,13.06
2422,2024-10-30,29.63
2422,2024-10-22,20.95
2422,2024-09-08,21.9
2423,2025-12-22,63.98
2423,2025-12-15,136.55
2423,2025-12-14,198.5
2423,2025-12-05,82.43
2423,2025-11-30,218.2
2423,2025-11-25,90.01
2423,2025-11-22,67.03
2423,2025-11-18,133.89
2423,2025-11-10,59.85
2423,2025-11-09,129.78
2423,2025-11-07,107.86
2423,2025-11-01,77.64
2423,2025-10-28,73.64
2423,2025-10-27,61.4
2423,2025-10-24,159.12
2423,2025-10-12,84.99
2423,2025-10-09,111.0
2423,2025-10-05,94.48
2423,2025-09-18,85.44
2423,2025-09-13,111.84
2423,2025-09-09,122.72
2424,2025-11-26,25.74
2425,2025-12-27,17.74
2425,2024-12-31,12.9
2426,2025-12-22,167.27
2426,2025-12-20,47.6
2426,2025-12-03,42.79
2426,2025-12-02,72.39
2426,2025-11-25,37.62
2426,2025-11-22,183.11
2426,2025-11-21,44.97
2426,2025-10-28,81.8
2426,2025-10-15,61.45
2426,2025-10-13,42.96
2426,2025-10-12,171.44
2426,2025-10-07,71.2
2426,2025-09-19,246.51
2426,2025-09-10,191.82
2426,2025-09-06,94.85
2426,2025-08-28,33.32
2426,2025-08-17,80.14
2426,2025-08-12,297.92
2426,2025-08-01,117.68
2426,2025-07-30,87.38
2426,2025-07-27,69.98
2426,2025-07-03,148.04
2426,2025-06-08,114.29
2426,2025-05-23,109.49
2426,2025-05-20,167.66
2426,2025-05-14,163.22
2426,2025-05-03,118.21
2426,2025-04-12,42.97
2426,2025-03-30,58.13
2426,2025-03-29,69.8
2426,2025-03-23,93.25
2427,2025-09-19,33.41
2427,2025-07-17,19.95
2428,2025-11-05,22.98
2429,2024-12-25,97.14
2430,2025-07-19,18.7
2430,2025-04-02,24.33
2430,2024-12-31,7.13
2430,2024-12-16,27.65
2431,2025-10-24,15.51
2431,2025-07-15,18.58
2432,2025-12-01,41.45
2432,2025-03-17,9.25
2433,2025-09-12,21.34
2433,2025-05-19,13.95
2433,2025-03-24,58.28
2433,2024-12-20,25.76
2433,2024-11-22,33.29
2433,2024-10-28,37.26
2434,2025-12-13,38.3
2435,2025-12-27,66.95
2435,2025-12-25,25.04
2435,2025-10-26,49.78
2436,2025-10-11,24.13
2436,2025-06-27,33.82
2437,2025-08-07,23.7
2437,2025-01-09,14.4
2437,2024-10-06,29.06
2438,2025-11-11,46.09
2438,2025-08-20,29.68
2438,2025-06-27,44.86
2438,2025-06-03,50.81
2438,2025-05-30,21.9
2438,2025-04-13,48.58
2438,2025-03-20,25.77
2438,2025-03-06,48.08
2438,2025-01-07,29.89
2438,2024-11-29,19.34
2439,2025-10-30,90.53
2439,2025-10-02,15.25
2439,2025-02-04,12.18
2439,2025-02-02,46.14
2439,2024-10-28,20.68
2440,2025-11-02,39.16
2440,2025-09-25,27.92
2440,2025-08-11,37.99
2440,2025-07-16,39.24
2440,2025-07-06,22.26
2440,2025-06-22,72.78
2441,2025-12-11,102.51
2441,2025-11-26,110.71
2441,2025-10-26,64.69
2441,2025-10-14,108.45
2441,2025-07-22,44.69
2441,2025-07-16,42.54
2441,2025-06-28,42.63
2441,2025-06-27,78.59
2441,2025-06-11,52.39
2441,2025-04-10,38.45
2441,2025-03-23,39.38
2442,2025-12-30,96.92
2442,2025-12-06,83.46
2442,2025-11-22,133.85
2442,2025-11-19,45.19
2442,2025-10-15,43.13
2442,2025-10-06,30.96
2442,2025-09-13,93.25
2442,2025-08-09,35.21
2442,2025-07-25,54.16
2442,2025-07-21,64.32
2442,2025-06-02,25.17
2442,2025-05-24,81.11
2443,2025-12-30,91.92
2443,2025-10-01,39.86
2443,2025-09-24,28.87
2443,2025-07-06,53.24
2443,2025-06-21,38.46
2444,2025-11-18,51.46
2444,2025-10-03,43.81
2444,2025-09-21,48.75
2445,2024-10-23,37.72
2445,2024-07-18,57.28
2445,2023-06-08,40.8
2446,2025-12-30,204.21
2446,2025-12-29,118.68
2446,2025-12-28,110.78
2446,2025-12-27,71.4
2446,2025-12-19,43.93
2446,2025-12-08,120.44
2446,2025-11-27,125.4
2446,2025-11-15,164.63
2446,2025-10-29,223.62
2446,2025-10-28,53.19
2446,2025-10-24,69.89
2446,2025-10-23,132.69
2446,2025-09-30,95.06
2446,2025-09-24,195.5
2446,2025-09-16,86.24
2446,2025-09-11,258.37
2446,2025-08-15,97.7
2446,2025-08-12,214.37
2446,2025-08-07,28.52
2446,2025-06-14,121.15
2446,2025-06-13,96.11
2446,2025-06-10,33.35
2446,2025-05-17,94.28
2446,2025-05-16,51.16
2446,2025-05-15,73.26
2447,2025-11-27,103.85
2448,2025-08-22,47.67
2448,2024-09-02,54.41
2449,2025-11-26,75.46
2450,2024-10-02,39.34
2450,2024-06-10,15.96
2450,2023-12-21,13.41
2450,2023-11-03,38.91
2450,2023-10-17,19.19
2451,2025-09-04,16.75
2451,2025-04-13,42.25
2451,2024-10-18,26.88
2451,2024-02-23,16.24
2451,2023-05-24,21.48
2452,2025-12-23,43.32
2452,2025-07-03,12.83
2452,2025-04-23,16.71
2453,2024-11-02,16.95
2453,2024-08-04,8.13
2454,2025-11-14,15.06
2455,2025-07-27,66.84
2455,2025-05-28,52.14
2455,2025-03-17,35.2
2455,2024-12-29,17.41
2456,2025-10-31,32.99
2456,2025-08-28,45.96
2456,2025-05-22,50.14
2457,2025-12-29,72.27
2457,2025-12-26,41.93
2457,2025-11-28,35.82
2457,2025-10-20,70.38
2457,2025-10-07,60.65
2457,2025-09-04,87.38
2457,2025-08-18,117.78
2457,2025-08-13,84.39
2457,2025-08-06,30.91
2457,2025-08-01,54.64
2457,2025-07-03,66.74
2457,2025-07-02,82.43
2458,2025-12-18,24.8
2458,2025-12-17,18.73
2458,2025-12-10,74.73
2458,2025-10-31,31.67
2458,2025-09-25,68.34
2458,2025-08-07,59.86
2458,2025-07-13,59.19
2458,2025-07-10,40.2
2458,2025-07-03,51.51
2458,2025-06-13,39.61
2458,2025-06-11,88.21
2458,2025-05-17,43.2
2458,2025-04-02,48.58
2459,2025-12-21,37.03
2459,2025-11-08,37.1
2460,2024-11-24,7.73
2460,2023-06-28,63.09
2460,2023-06-18,17.94
2461,2025-09-16,30.34
2461,2025-07-31,29.49
2461,2025-03-23,54.5
2461,2024-08-02,33.72
2461,2024-07-27,17.99
2461,2024-05-17,18.38
2462,2025-12-07,119.15
2462,2025-12-05,55.5
2462,2025-11-21,114.68
2462,2025-11-19,134.89
2462,2025-11-01,116.43
2462,2025-10-28,61.07
2462,2025-10-15,111.23
2462,2025-10-14,85.37
2462,2025-10-03,70.74
2462,2025-09-30,266.58
2462,2025-09-28,60.63
2462,2025-09-21,121.66
2462,2025-09-20,203.72
2462,2025-09-10,115.04
2462,2025-08-26,69.85
2462,2025-08-14,72.11
2462,2025-08-11,47.25
2462,2025-08-10,99.55
2462,2025-08-09,101.39
2462,2025-07-14,83.81
2462,2025-07-10,193.6
2462,2025-07-09,93.24
2462,2025-07-04,43.77
2462,2025-07-01,202.78
2462,2025-06-20,53.5
2462,2025-06-17,124.92
2462,2025-05-18,133.38
2463,2025-12-12,21.33
2464,2025-12-19,66.92
2464,2025-11-18,143.41
2464,2025-11-17,59.74
2464,2025-10-28,51.93
2464,2025-10-15,97.02
2464,2025-09-20,49.53
2464,2025-08-11,71.28
2464,2025-08-03,70.24
2464,2025-07-07,43.45
2464,2025-06-06,39.88
2464,2025-05-09,54.14
2464,2025-03-31,44.3
2464,2025-03-14,26.0
2464,2025-02-02,78.89
2465,2024-11-18,27.57
2465,2024-09-20,16.2
2465,2024-09-14,17.22
2465,2023-12-11,20.01
2466,2024-07-25,11.29
2467,2025-11-19,23.68
2468,2025-02-17,21.31
2468,2024-10-05,25.97
2469,2025-12-04,46.29
2469,2025-12-01,39.69
2469,2025-08-14,34.11
2470,2025-11-28,34.77
2470,2025-11-09,26.57
2470,2025-11-04,11.78
2470,2025-10-24,21.82
2471,2025-12-12,21.09
2471,2025-05-08,6.67
2471,2025-05-01,17.61
2471,2024-09-14,22.9
2471,2024-03-17,6.4
2472,2025-12-03,21.39
2472,2025-10-18,22.75
2473,2025-12-20,27.51
2473,2025-12-14,22.55
2473,2025-12-10,24.79
2474,2025-11-10,30.4
2475,2025-11-26,165.68
2475,2025-11-23,69.33
2475,2025-11-22,360.33
2475,2025-11-16,109.07
2475,2025-11-12,86.98
2475,2025-10-28,48.74
2475,2025-10-17,79.81
2475,2025-09-25,83.9
2475,2025-09-24,138.9
2475,2025-08-14,70.53
2475,2025-08-10,117.93
2475,2025-07-16,97.02
2475,2025-07-15,154.66
2475,2025-07-13,160.88
2475,2025-07-11,112.24
2475,2025-07-07,139.26
2475,2025-06-28,166.61
2475,2025-06-19,124.28
2475,2025-06-11,109.16
2475,2025-06-08,116.57
2475,2025-05-27,212.66
2476,2025-11-18,86.6
2476,2025-10-30,56.34
2476,2025-10-29,47.08
2476,2025-10-28,48.61
2476,2025-10-27,102.82
2476,2025-09-14,60.86
2476,2025-07-28,54.04
2476,2025-05-15,44.24
2476,2025-01-20,46.86
2476,2025-01-03,94.41
2476,2024-12-28,34.78
2477,2025-12-24,54.83
2477,2025-11-29,135.8
2477,2025-11-15,72.36
2477,2025-11-08,30.4
2477,2025-10-15,69.56
2477,2025-09-13,89.9
2477,2025-08-12,23.22
2477,2025-07-16,47.64
2477,2025-07-10,105.33
2477,2025-07-05,25.67
2477,2025-05-06,47.82
2477,2025-05-01,49.39
2478,2025-10-08,32.09
2478,2025-09-11,12.17
2478,2025-08-28,26.96
2478,2025-07-29,21.53
2478,2025-06-22,34.86
2478,2025-05-28,18.22
2479,2025-12-11,22.86
2479,2025-11-23,23.98
2479,2025-11-14,47.93
2479,2025-11-08,14.26
2479,2025-10-22,32.94
2479,2025-09-13,19.9
2480,2025-12-21,26.79
2480,2025-11-20,12.23
2480,2025-10-23,78.37
2480,2025-09-23,30.6
2481,2025-12-27,35.18
2481,2025-12-21,70.29
2481,2025-11-15,28.93
2481,2025-11-08,91.65
2481,2025-11-02,49.74
2481,2025-10-30,58.67
2481,2025-10-14,63.76
2481,2025-09-25,46.41
2481,2025-08-24,86.94
2481,2025-08-18,76.11
2481,2025-07-19,71.2
2482,2025-12-26,66.04
2482,2025-12-13,84.46
2482,2025-11-15,78.93
2482,2025-11-01,58.32
2482,2025-10-28,57.57
2482,2025-10-24,85.68
2482,2025-10-21,36.01
2483,2025-12-23,41.24
2483,2025-10-16,29.81
2483,2025-09-30,49.62
2483,2025-09-20,22.59
2483,2025-09-10,16.74
2484,2025-04-19,8.33
2485,2025-12-16,24.93
2485,2025-11-20,39.11
2485,2025-07-25,36.72
2485,2025-07-21,33.65
2485,2025-04-29,26.26
2486,2025-09-17,11.85
2487,2025-11-05,19.75
2488,2025-12-23,55.08
2488,2025-11-18,52.52
2488,2025-11-14,29.94
2488,2025-11-10,70.65
2488,2025-10-29,29.06
2488,2025-10-19,97.15
2488,2025-10-18,108.01
2488,2025-09-05,39.97
2488,2025-08-23,29.16
2488,2025-08-08,54.12
2489,2025-06-25,15.7
2490,2025-12-30,26.42
2490,2025-12-28,23.45
2490,2025-12-27,24.48
2491,2025-04-17,55.46
2491,2025-03-31,36.46
2491,2025-03-21,26.35
2491,2025-02-07,18.97
2491,2024-11-23,23.9
2492,2025-12-29,72.37
2492,2025-12-27,103.52
2492,2025-12-22,128.06
2492,2025-12-20,83.5
2492,2025-12-18,46.94
2492,2025-11-21,78.54
2492,2025-11-15,85.18
2492,2025-11-14,226.48
2492,2025-11-11,125.5
2492,2025-11-05,41.5
2492,2025-10-28,81.15
2492,2025-10-07,134.58
2492,2025-10-02,96.0
2492,2025-09-12,42.18
2492,2025-09-11,143.03
2492,2025-09-03,113.93
2492,2025-08-17,87.83
2492,2025-08-12,63.48
2492,2025-07-27,157.68
2492,2025-07-26,38.35
2492,2025-07-18,43.67
2492,2025-07-06,65.79
2492,2025-06-22,110.5
2492,2025-06-06,48.03
2492,2025-05-14,72.35
2492,2025-05-13,80.09
2492,2025-04-30,112.78
2492,2025-04-19,82.72
2492,2025-04-14,82.88
2492,2025-04-02,66.75
2492,2025-03-05,163.76
2492,2025-02-27,132.13
2492,2025-02-24,129.77
2493,2025-12-19,22.36
2494,2025-04-05,23.22
2494,2024-03-21,15.13
2494,2023-11-05,12.37
2494,2022-06-03,11.77
2495,2025-12-13,48.05
2495,2025-05-22,19.8
2495,2025-04-21,25.17
2495,2025-04-07,21.9
2495,2025-04-05,31.01
2495,2025-03-10,43.83
2495,2024-11-08,12.68
2496,2025-12-17,31.33
2496,2025-11-15,37.55
2496,2025-09-30,14.22
2496,2025-08-01,18.14
2496,2025-04-05,50.84
2497,2025-10-13,35.45
2497,2025-10-11,99.64
2497,2025-10-10,54.51
2497,2025-08-10,66.53
2497,2025-07-31,51.44
2497,2025-07-14,101.18
2497,2025-07-09,65.43
2497,2025-06-12,46.22
2497,2025-05-18,44.64
2497,2025-05-17,30.17
2497,2025-04-24,41.33
2498,2024-01-03,6.7
2498,2023-12-16,75.96
2499,2025-12-14,28.89
2499,2025-09-22,36.22
2499,2025-04-18,37.1
2499,2025-03-23,15.42
2500,2025-12-22,255.09
2500,2025-12-18,54.95
2500,2025-12-17,62.88
2500,2025-12-15,95.01
2500,2025-12-04,111.61
2500,2025-11-17,65.2
2500,2025-11-14,31.45
2500,2025-11-08,96.56
2500,2025-11-07,56.31
2500,2025-11-02,79.39
2500,2025-10-24,63.36
2500,2025-09-30,55.26
2500,2025-09-25,83.15
2500,2025-08-24,69.26
2501,2025-08-31,24.54
2502,2025-12-29,45.77
2502,2025-12-27,59.61
2502,2025-12-14,29.91
2502,2025-11-07,53.64
2502,2025-11-01,51.84
2502,2025-10-21,34.92
2503,2025-10-23,28.93
2504,2025-12-30,77.92
2504,2025-11-05,72.14
2504,2025-09-27,129.34
2504,2025-09-12,47.09
2504,2025-09-11,45.94
2504,2025-08-30,55.21
2504,2025-07-22,30.85
2504,2025-06-26,116.54
2505,2025-12-30,169.01
2505,2025-12-27,94.69
2505,2025-12-25,125.36
2505,2025-12-17,80.44
2505,2025-12-16,77.3
2505,2025-12-14,45.52
2505,2025-11-23,118.54
2505,2025-11-16,74.28
2505,2025-11-09,49.97
2505,2025-10-19,70.63
2505,2025-10-03,109.57
2505,2025-09-27,132.68
2505,2025-09-17,86.63
2505,2025-09-08,162.06
2505,2025-08-27,200.14
2505,2025-08-21,82.31
2505,2025-08-13,154.59
2505,2025-08-08,68.05
2505,2025-08-07,49.59
2505,2025-08-04,59.23
2505,2025-07-19,61.66
2505,2025-07-18,76.33
2505,2025-07-17,255.95
2506,2025-12-16,15.5
2507,2025-12-14,27.62
2507,2025-12-07,36.78
2508,2025-11-01,32.52
2508,2025-10-17,22.27
2508,2025-09-28,28.89
2508,2025-09-09,46.46
2508,2025-06-23,21.42
2508,2025-05-21,22.16
2508,2025-05-05,33.8
2508,2025-03-05,11.05
2509,2025-09-21,25.72
2510,2025-12-14,15.93
2510,2025-11-11,26.82
2510,2025-10-11,12.42
2510,2025-05-30,101.39
2511,2025-12-01,37.97
2511,2025-08-09,24.87
2512,2025-12-24,71.88
2512,2025-12-16,89.68
2512,2025-11-19,65.18
2512,2025-10-19,142.65
2512,2025-09-17,96.07
2512,2025-08-24,72.46
2512,2025-08-23,38.7
2512,2025-07-27,96.83
2512,2025-07-21,37.45
2513,2025-12-22,200.45
2513,2025-12-21,199.27
2513,2025-12-17,199.7
2513,2025-12-16,94.25
2513,2025-12-13,48.74
2513,2025-12-08,80.86
2513,2025-12-07,89.7
2513,2025-11-29,69.34
2513,2025-11-27,78.53
2513,2025-11-26,53.31
2513,2025-11-23,135.79
2513,2025-11-10,214.44
2513,2025-11-08,312.58
2513,2025-10-24,107.55
2513,2025-10-09,87.19
2513,2025-10-06,93.26
2513,2025-10-04,187.63
2513,2025-10-02,186.05
2513,2025-09-29,84.23
2513,2025-09-27,173.4
2513,2025-09-25,103.0
2513,2025-09-17,65.77
2513,2025-09-06,87.93
2513,2025-08-26,222.61
2513,2025-08-25,136.28
2513,2025-08-24,73.74
2513,2025-08-15,151.8
2514,2025-12-12,46.05
2514,2025-11-17,33.42
2514,2025-10-30,33.25
2514,2025-09-22,38.13
2514,2025-09-07,20.63
2514,2025-09-01,89.75
2514,2025-08-22,61.36
2514,2025-05-12,98.28
2514,2025-05-06,82.13
2514,2025-04-09,70.58
2514,2025-04-04,81.81
2514,2025-03-04,59.31
2514,2025-02-27,105.62
2514,2025-02-21,42.63
2514,2025-01-23,54.45
2514,2025-01-22,47.83
2514,2024-10-28,150.79
2514,2024-09-30,40.1
2515,2023-11-10,18.93
2516,2025-12-27,52.12
2516,2025-12-24,23.78
2516,2025-12-05,214.94
2516,2025-11-21,59.31
2516,2025-10-31,89.47
2516,2025-10-30,40.2
2516,2025-10-01,46.04
2516,2025-09-22,95.3
2516,2025-08-26,71.16
2517,2025-12-05,104.2
2517,2025-12-04,66.65
2517,2025-11-08,62.24
2517,2025-09-22,56.53
2517,2025-09-12,34.94
2517,2025-09-10,41.48
