user_id,jtbd_segment,cohort,age,logins_per_week,multi_currency,family_status,premium,support_tickets,kyc_duration_days
3300,young_professionals,Casual,29,10.3,True,False,False,0,1.6
3301,young_professionals,Growth,23,6.6,False,False,True,0,4.4
3302,young_professionals,Power,28,13.1,False,True,True,1,4.5
3303,young_professionals,Dormant,30,11.1,False,False,False,1,2.1
3304,young_professionals,Casual,27,5.0,False,False,False,2,4.8
3305,young_professionals,Power,31,6.9,False,False,False,2,0.7
3306,young_professionals,Power,28,8.0,True,False,False,0,3.3
3307,young_professionals,Power,26,10.7,False,False,False,0,1.2
3308,young_professionals,Growth,24,4.2,False,False,False,0,2.7
3309,young_professionals,Power,26,8.8,False,False,True,0,2.0
3310,young_professionals,Casual,29,10.6,False,False,True,2,0.9
3311,young_professionals,Casual,20,3.3,False,False,True,1,3.0
3312,young_professionals,Growth,25,10.5,True,False,True,0,0.7
3313,young_professionals,Growth,20,10.7,False,False,False,0,3.6
3314,young_professionals,Power,26,7.3,True,False,False,0,3.6
3315,young_professionals,Power,33,6.7,False,False,True,0,2.7
3316,young_professionals,Casual,23,7.3,False,False,False,1,2.0
3317,young_professionals,Power,31,3.7,True,False,False,0,3.6
3318,young_professionals,Power,39,8.3,False,False,False,1,3.7
3319,young_professionals,Growth,34,9.4,False,True,False,0,1.8
3320,young_professionals,Power,29,6.6,True,False,False,1,2.8
3321,young_professionals,Growth,31,10.9,False,False,False,0,1.9
3322,young_professionals,Casual,23,9.2,True,False,False,2,3.2
3323,young_professionals,Casual,22,9.5,True,False,False,0,1.4
3324,young_professionals,Growth,28,8.2,False,False,False,0,2.8
3325,young_professionals,Casual,30,10.5,False,False,False,1,2.3
3326,young_professionals,Growth,32,11.6,False,False,True,0,3.8
3327,young_professionals,Casual,26,8.2,False,False,False,2,1.7
3328,young_professionals,Growth,29,10.5,False,False,False,1,2.9
3329,young_professionals,Power,29,10.5,False,False,True,0,1.9
3330,young_professionals,Casual,27,9.8,True,False,True,1,0.5
3331,young_professionals,Power,28,12.4,True,False,False,1,2.1
3332,young_professionals,Power,25,7.5,False,False,True,0,3.4
3333,young_professionals,Power,29,8.2,False,False,False,1,3.5
3334,young_professionals,Growth,29,7.4,True,False,True,1,1.6
3335,young_professionals,Growth,26,10.5,False,False,True,1,4.0
3336,young_professionals,Growth,31,8.5,False,False,False,1,4.4
3337,young_professionals,Casual,32,7.6,False,False,False,2,1.1
3338,young_professionals,Power,31,12.3,False,False,False,0,2.7
3339,young_professionals,Growth,24,12.6,False,True,False,0,4.1
3340,young_professionals,Growth,28,8.3,False,False,False,1,4.5
3341,young_professionals,Casual,24,6.3,False,False,False,2,2.8
3342,young_professionals,Power,28,12.7,True,False,False,2,4.2
3343,young_professionals,Power,24,9.9,False,False,True,0,4.5
3344,young_professionals,Growth,33,9.8,True,False,True,1,3.4
3345,young_professionals,Growth,31,9.2,False,False,False,0,2.1
3346,young_professionals,Casual,33,7.4,False,False,True,0,3.1
3347,young_professionals,Growth,32,8.2,True,False,False,3,1.5
3348,young_professionals,Casual,27,10.4,False,False,False,0,1.6
3349,young_professionals,Growth,26,8.1,False,True,False,2,0.5
3350,young_professionals,Power,35,9.9,False,False,True,1,3.8
3351,young_professionals,Power,27,9.0,False,False,False,1,4.1
3352,young_professionals,Power,23,6.9,False,False,True,1,0.5
3353,young_professionals,Growth,32,12.2,True,False,False,3,1.8
3354,young_professionals,Growth,29,10.2,True,True,False,0,1.6
3355,young_professionals,Growth,34,9.7,False,False,True,1,3.3
3356,young_professionals,Growth,29,10.1,False,False,False,0,2.5
3357,young_professionals,Growth,28,5.4,False,False,True,1,3.5
3358,young_professionals,Growth,34,8.0,False,False,True,0,2.5
3359,young_professionals,Growth,22,5.9,False,False,False,1,2.9
3360,young_professionals,Growth,26,9.2,False,False,False,2,2.6
3361,young_professionals,Growth,24,9.7,False,True,False,0,4.3
3362,young_professionals,Growth,19,9.3,False,False,True,0,1.0
3363,young_professionals,Growth,31,11.4,False,False,False,2,1.4
3364,young_professionals,Growth,26,6.0,False,False,False,0,1.2
3365,young_professionals,Growth,32,7.4,False,False,False,0,3.2
3366,young_professionals,Growth,30,9.8,True,False,False,1,0.5
3367,young_professionals,Growth,30,9.5,True,False,False,1,0.5
3368,young_professionals,Power,26,6.4,False,False,False,1,3.5
3369,young_professionals,Growth,25,11.4,False,False,False,0,0.5
3370,young_professionals,Casual,28,12.1,False,False,True,1,1.2
3371,young_professionals,Power,32,9.9,False,False,False,1,0.5
3372,young_professionals,Casual,28,6.0,False,True,False,0,1.4
3373,young_professionals,Power,25,9.3,False,False,False,0,6.9
3374,young_professionals,Growth,23,9.7,False,False,False,1,2.0
3375,young_professionals,Growth,29,8.5,False,False,False,0,2.5
3376,young_professionals,Power,26,11.7,True,False,False,0,1.0
3377,young_professionals,Casual,28,8.8,False,True,False,0,2.3
3378,young_professionals,Growth,27,13.2,False,False,False,0,4.0
3379,young_professionals,Dormant,26,10.6,True,False,True,0,2.7
3380,young_professionals,Power,29,9.6,False,False,False,0,5.5
3381,young_professionals,Casual,30,10.8,True,False,True,1,1.3
3382,young_professionals,Casual,36,12.1,True,False,False,1,0.5
3383,young_professionals,Growth,31,10.8,True,False,False,0,3.1
3384,young_professionals,Power,34,8.8,True,False,False,1,3.1
3385,young_professionals,Growth,25,7.7,True,False,True,2,2.6
3386,young_professionals,Growth,22,6.8,False,True,False,0,0.5
3387,young_professionals,Casual,28,4.1,False,False,True,0,1.7
3388,young_professionals,Growth,31,9.3,False,True,True,1,2.8
3389,young_professionals,Power,31,8.2,True,False,True,2,2.9
3390,young_professionals,Power,33,8.3,False,False,False,0,3.5
3391,young_professionals,Growth,18,11.1,True,False,False,1,1.0
3392,young_professionals,Dormant,33,8.8,False,False,False,1,0.5
3393,young_professionals,Power,29,12.8,False,False,False,1,2.2
3394,young_professionals,Casual,22,7.9,True,False,False,0,3.4
3395,young_professionals,Casual,31,7.1,False,False,False,1,0.5
3396,young_professionals,Power,29,6.5,False,False,False,1,4.9
3397,young_professionals,Power,30,10.4,True,False,True,0,2.0
3398,young_professionals,Growth,32,11.3,False,True,False,0,4.2
3399,young_professionals,Growth,30,7.8,False,False,False,1,5.2
3400,young_professionals,Power,22,6.9,False,True,False,0,0.5
3401,young_professionals,Casual,27,12.1,True,False,True,0,3.2
3402,young_professionals,Growth,22,6.1,False,False,True,1,5.2
3403,young_professionals,Casual,31,11.0,False,False,True,2,1.8
3404,young_professionals,Casual,34,7.9,True,False,True,1,5.4
3405,young_professionals,Casual,23,9.8,True,False,True,2,4.0
3406,young_professionals,Growth,25,11.2,False,False,True,0,2.0
3407,young_professionals,Power,24,10.0,False,False,False,1,2.4
3408,young_professionals,Growth,26,8.4,True,False,False,1,0.5
3409,young_professionals,Power,30,11.8,True,False,False,1,1.5
3410,young_professionals,Growth,26,9.6,True,True,True,1,3.5
3411,young_professionals,Power,31,16.4,False,True,False,0,2.1
3412,young_professionals,Growth,32,5.6,True,False,True,0,3.0
3413,young_professionals,Power,32,5.6,True,False,False,0,4.2
3414,young_professionals,Power,24,11.0,True,False,False,0,4.2
3415,young_professionals,Power,34,8.9,True,False,False,0,3.1
3416,young_professionals,Growth,34,10.6,False,False,True,1,1.7
3417,young_professionals,Casual,34,6.8,True,True,True,0,2.8
3418,young_professionals,Power,27,9.1,False,False,True,2,2.9
3419,young_professionals,Casual,25,9.9,False,False,False,0,1.5
3420,young_professionals,Casual,24,7.9,False,False,False,2,3.1
3421,young_professionals,Growth,24,9.5,False,False,True,0,1.3
3422,young_professionals,Growth,28,6.3,False,False,False,2,2.5
3423,young_professionals,Growth,31,9.8,False,False,False,0,1.6
3424,young_professionals,Power,33,11.9,False,False,True,0,1.8
3425,young_professionals,Growth,26,6.5,True,False,False,0,3.9
3426,young_professionals,Power,28,6.4,False,False,False,1,3.9
3427,young_professionals,Casual,28,11.4,False,False,False,1,2.2
3428,young_professionals,Casual,25,6.4,False,False,False,1,4.4
3429,young_professionals,Casual,31,10.7,True,False,True,0,3.6
3430,young_professionals,Growth,29,9.1,False,False,True,1,3.4
3431,young_professionals,Growth,29,8.2,False,False,False,0,2.4
3432,young_professionals,Dormant,29,11.9,False,False,False,0,3.5
3433,young_professionals,Power,30,10.9,False,False,False,1,1.9
3434,young_professionals,Power,30,9.6,True,False,False,0,2.8
3435,young_professionals,Growth,25,4.7,True,False,True,0,4.4
3436,young_professionals,Growth,32,10.4,False,False,False,1,3.9
3437,young_professionals,Growth,29,6.9,False,True,False,2,1.6
3438,young_professionals,Power,26,8.6,False,False,False,0,4.2
3439,young_professionals,Growth,29,9.0,True,False,False,1,0.7
3440,young_professionals,Power,29,12.8,True,False,False,0,2.5
3441,young_professionals,Power,32,8.5,True,False,False,1,4.2
3442,young_professionals,Power,24,6.2,True,False,True,3,1.3
3443,young_professionals,Growth,33,11.9,False,False,True,0,3.0
3444,young_professionals,Casual,28,10.5,False,False,False,0,3.2
3445,young_professionals,Growth,26,10.5,True,False,False,1,4.4
3446,young_professionals,Growth,26,12.0,False,False,False,0,1.8
3447,young_professionals,Casual,24,12.4,False,False,False,0,3.8
3448,young_professionals,Growth,21,7.2,True,False,False,3,1.5
3449,young_professionals,Casual,31,6.2,False,False,False,1,2.0
3450,young_professionals,Growth,36,10.7,False,False,True,1,2.5
3451,young_professionals,Growth,22,8.5,False,False,False,0,2.3
3452,young_professionals,Power,24,8.7,False,False,False,1,4.0
3453,young_professionals,Power,31,6.8,False,False,False,1,6.2
3454,young_professionals,Dormant,28,10.2,False,False,False,0,2.5
3455,young_professionals,Casual,31,9.8,False,False,False,0,2.6
3456,young_professionals,Casual,28,8.7,True,False,False,3,5.1
3457,young_professionals,Casual,26,6.2,False,False,False,1,6.1
3458,young_professionals,Power,27,11.4,True,False,False,0,2.3
3459,young_professionals,Casual,18,9.5,True,False,True,0,3.0
3460,young_professionals,Growth,23,11.2,False,False,True,0,0.5
3461,young_professionals,Casual,32,4.8,False,False,False,2,1.4
3462,young_professionals,Power,33,9.1,True,False,True,1,0.5
3463,young_professionals,Power,34,7.6,False,False,False,0,2.1
3464,young_professionals,Casual,30,9.1,False,True,True,0,5.0
3465,young_professionals,Casual,19,10.9,False,True,False,0,1.2
3466,young_professionals,Growth,25,9.7,True,False,False,0,1.6
3467,young_professionals,Growth,33,9.0,True,False,False,3,3.2
3468,young_professionals,Growth,34,9.0,False,False,False,0,0.5
3469,young_professionals,Dormant,33,5.9,False,True,False,1,3.0
3470,young_professionals,Growth,27,7.2,False,True,True,1,0.5
3471,young_professionals,Growth,23,11.2,False,False,False,0,2.1
3472,young_professionals,Growth,28,8.0,False,False,True,2,0.5
3473,young_professionals,Growth,28,11.3,True,False,True,1,1.4
3474,young_professionals,Growth,34,10.7,False,False,False,0,2.3
3475,young_professionals,Growth,29,10.8,False,False,True,2,2.3
3476,young_professionals,Casual,28,9.7,False,False,False,0,2.2
3477,young_professionals,Casual,28,8.1,False,False,False,0,5.9
3478,young_professionals,Casual,30,8.7,True,False,False,0,3.6
3479,young_professionals,Growth,31,10.3,False,False,False,0,0.5
3480,young_professionals,Growth,25,4.7,False,False,False,1,0.5
3481,young_professionals,Casual,24,11.5,True,False,False,0,4.5
3482,young_professionals,Casual,33,8.0,False,False,True,0,2.5
3483,young_professionals,Growth,21,8.8,True,False,True,0,4.4
3484,young_professionals,Growth,35,8.8,True,False,False,1,4.1
3485,young_professionals,Casual,20,8.9,True,False,False,1,2.1
3486,young_professionals,Growth,26,6.4,False,False,True,1,2.8
3487,young_professionals,Casual,32,9.3,False,False,False,4,1.6
3488,young_professionals,Power,28,10.2,False,False,True,0,3.9
3489,young_professionals,Growth,23,4.9,False,False,False,0,2.7
3490,young_professionals,Growth,30,6.4,False,False,False,0,4.4
3491,young_professionals,Power,28,10.8,False,False,False,0,1.5
3492,young_professionals,Casual,27,10.4,True,False,False,0,2.1
3493,young_professionals,Growth,26,9.6,False,False,True,0,1.7
3494,young_professionals,Power,28,7.6,False,False,False,0,4.8
3495,young_professionals,Casual,26,10.4,False,False,True,3,2.5
3496,young_professionals,Casual,38,6.6,False,True,False,1,2.3
3497,young_professionals,Casual,27,8.7,False,False,True,0,2.2
3498,young_professionals,Growth,27,6.4,False,True,True,0,4.3
3499,young_professionals,Casual,26,8.7,False,False,False,0,7.0
3500,young_professionals,Growth,35,6.9,True,False,True,0,6.3
3501,young_professionals,Growth,21,10.5,False,False,True,2,3.6
3502,young_professionals,Power,29,9.9,True,False,True,0,1.1
3503,young_professionals,Growth,27,7.9,False,False,False,1,1.6
3504,young_professionals,Casual,22,11.2,False,False,True,1,3.0
3505,young_professionals,Growth,25,7.1,False,False,False,0,0.5
3506,young_professionals,Growth,29,8.9,False,False,False,0,1.5
3507,young_professionals,Casual,25,7.8,False,False,True,1,3.8
3508,young_professionals,Growth,29,10.5,False,False,False,1,0.5
3509,young_professionals,Power,35,10.3,True,True,True,0,3.3
3510,young_professionals,Dormant,29,11.6,False,False,False,0,1.7
3511,young_professionals,Casual,22,9.2,False,False,False,1,1.5
3512,young_professionals,Dormant,25,3.1,False,False,False,0,3.4
3513,young_professionals,Dormant,27,8.1,False,False,False,0,4.9
3514,young_professionals,Casual,27,12.1,True,True,False,0,2.4
3515,young_professionals,Casual,29,8.4,False,False,False,1,4.6
3516,young_professionals,Growth,29,5.2,False,False,False,1,3.0
3517,young_professionals,Power,35,9.9,True,False,False,0,0.8
3518,young_professionals,Growth,28,10.0,False,True,False,0,4.2
3519,young_professionals,Casual,23,7.5,False,False,False,0,4.5
3520,young_professionals,Growth,33,8.5,False,False,False,1,3.1
3521,young_professionals,Casual,33,7.3,True,False,False,0,0.6
3522,young_professionals,Power,29,10.0,False,False,False,0,0.5
3523,young_professionals,Growth,27,9.1,False,False,False,1,3.2
3524,young_professionals,Growth,30,6.7,False,False,False,0,3.2
3525,young_professionals,Growth,27,9.0,False,False,False,0,3.6
3526,young_professionals,Power,20,7.5,False,False,False,1,0.5
3527,young_professionals,Power,30,11.9,True,False,False,0,1.2
3528,young_professionals,Casual,32,10.8,False,False,True,2,1.6
3529,young_professionals,Growth,34,8.8,False,False,False,0,4.1
3530,young_professionals,Power,25,9.2,False,False,False,1,2.5
3531,young_professionals,Power,29,11.0,False,False,True,1,4.2
3532,young_professionals,Growth,29,8.7,False,False,True,1,1.0
3533,young_professionals,Power,28,10.5,False,False,False,0,0.5
3534,young_professionals,Casual,28,12.0,True,False,False,0,3.8
3535,young_professionals,Casual,28,8.0,False,False,True,0,2.2
3536,young_professionals,Power,29,12.3,False,False,False,1,2.6
3537,young_professionals,Growth,31,11.7,False,False,False,2,0.6
3538,young_professionals,Power,33,9.5,False,False,False,1,2.7
3539,young_professionals,Growth,25,8.1,False,False,False,1,2.8
3540,young_professionals,Casual,27,9.5,False,False,True,1,2.5
3541,young_professionals,Growth,26,8.5,True,False,False,0,3.5
3542,young_professionals,Casual,26,7.4,False,False,True,1,3.7
3543,young_professionals,Power,22,10.1,False,False,False,0,4.4
3544,young_professionals,Growth,28,7.0,False,False,False,0,2.6
3545,young_professionals,Growth,30,8.3,False,False,True,1,5.0
3546,young_professionals,Growth,27,8.3,True,False,False,1,0.6
3547,young_professionals,Dormant,28,6.3,False,False,True,2,3.9
3548,young_professionals,Power,30,10.3,False,False,False,1,2.6
3549,young_professionals,Casual,34,8.5,True,False,False,0,2.3
3550,young_professionals,Casual,26,11.6,False,False,False,1,1.8
3551,young_professionals,Growth,23,8.5,False,False,False,0,3.3
3552,young_professionals,Growth,28,8.2,True,True,True,1,5.3
3553,young_professionals,Growth,36,7.2,False,False,False,0,4.5
3554,young_professionals,Power,23,9.1,False,False,False,0,3.9
3555,young_professionals,Casual,31,9.1,False,False,True,2,2.3
3556,young_professionals,Growth,33,10.5,False,True,False,2,5.0
3557,young_professionals,Casual,19,9.1,False,False,False,0,3.1
3558,young_professionals,Growth,30,13.2,True,True,False,1,0.9
3559,young_professionals,Growth,30,9.9,False,False,False,0,1.3
3560,young_professionals,Casual,27,7.0,True,False,False,0,4.9
3561,young_professionals,Growth,25,6.9,False,False,False,1,4.2
3562,young_professionals,Casual,26,10.1,False,False,True,0,4.4
3563,young_professionals,Power,27,7.0,False,False,False,0,2.7
3564,young_professionals,Dormant,27,10.2,False,False,False,1,1.2
3565,young_professionals,Casual,26,10.8,False,False,False,2,0.5
3566,young_professionals,Casual,27,10.8,False,False,False,0,1.3
3567,young_professionals,Growth,33,7.3,False,False,False,1,0.5
3568,young_professionals,Casual,23,10.8,False,False,True,0,6.0
3569,young_professionals,Growth,21,9.6,False,False,True,1,1.7
3570,young_professionals,Casual,33,7.8,False,False,False,0,1.7
3571,young_professionals,Power,27,8.7,False,False,False,2,1.7
3572,young_professionals,Growth,26,9.9,False,True,False,0,0.5
3573,young_professionals,Growth,28,7.7,False,False,False,1,0.5
3574,young_professionals,Growth,29,9.6,True,False,False,0,4.9
3575,young_professionals,Growth,26,11.9,False,False,True,0,5.2
3576,young_professionals,Casual,30,10.9,False,False,False,3,4.3
3577,young_professionals,Power,24,9.2,False,False,False,1,3.3
3578,young_professionals,Casual,27,9.5,False,False,True,0,0.7
3579,young_professionals,Power,19,7.9,False,False,False,2,4.4
3580,young_professionals,Casual,33,8.0,True,False,True,0,2.5
3581,young_professionals,Casual,27,5.9,False,False,True,0,3.3
3582,young_professionals,Growth,31,9.5,True,False,False,3,3.0
3583,young_professionals,Casual,30,10.4,True,False,False,1,3.7
3584,young_professionals,Casual,30,8.9,True,False,False,2,4.0
3585,young_professionals,Casual,28,7.2,False,False,False,0,2.3
3586,young_professionals,Growth,30,9.1,False,False,True,0,4.1
3587,young_professionals,Growth,24,11.7,True,True,True,1,2.1
3588,young_professionals,Casual,23,10.8,True,False,True,1,4.0
3589,young_professionals,Power,28,8.9,False,False,False,2,4.1
3590,young_professionals,Casual,25,13.1,False,False,False,2,0.5
3591,young_professionals,Growth,34,14.4,False,False,False,0,2.6
3592,young_professionals,Casual,30,8.0,False,False,False,0,0.5
3593,young_professionals,Power,25,8.5,False,False,False,2,0.5
3594,young_professionals,Power,27,10.4,False,False,False,1,2.6
3595,young_professionals,Dormant,29,7.2,True,False,False,0,2.3
3596,young_professionals,Casual,28,10.7,False,False,False,0,2.1
3597,young_professionals,Casual,29,9.2,False,False,False,1,3.5
3598,young_professionals,Dormant,28,9.7,True,False,False,0,1.9
3599,young_professionals,Growth,22,7.8,False,False,False,2,0.8
3600,young_professionals,Power,19,7.4,False,False,False,2,0.5
3601,young_professionals,Power,27,5.0,True,False,False,2,0.5
3602,young_professionals,Growth,30,12.0,False,False,False,2,1.2
3603,young_professionals,Power,27,10.9,True,False,True,0,1.4
3604,young_professionals,Casual,33,10.3,False,False,False,0,4.6
3605,young_professionals,Power,28,9.7,False,False,False,2,2.8
3606,young_professionals,Power,33,4.4,False,False,False,1,1.0
3607,young_professionals,Power,33,7.5,False,False,True,0,3.8
3608,young_professionals,Power,32,8.5,False,False,False,0,3.7
3609,young_professionals,Power,23,6.8,False,False,False,0,1.9
3610,young_professionals,Growth,28,5.6,True,False,True,0,4.4
3611,young_professionals,Growth,33,7.0,False,True,False,3,4.1
3612,young_professionals,Growth,29,9.1,False,False,True,1,2.0
3613,young_professionals,Casual,30,9.1,True,False,False,0,2.4
3614,young_professionals,Growth,22,10.8,False,False,True,0,2.0
3615,young_professionals,Growth,36,13.1,True,False,False,1,3.3
3616,young_professionals,Growth,25,10.4,False,False,False,0,0.5
3617,young_professionals,Power,20,8.6,False,False,True,0,3.9
3618,young_professionals,Growth,27,12.6,False,False,False,1,0.5
3619,young_professionals,Dormant,18,5.8,True,False,False,0,1.5
3620,young_professionals,Growth,24,4.8,True,False,False,1,5.7
3621,young_professionals,Power,38,7.2,True,False,False,2,2.0
3622,young_professionals,Growth,26,10.6,False,False,False,2,3.1
3623,young_professionals,Casual,22,9.3,False,False,True,1,3.2
3624,young_professionals,Growth,28,6.7,False,False,False,0,3.1
3625,young_professionals,Growth,24,7.5,False,False,False,1,1.9
3626,young_professionals,Casual,31,6.5,False,False,False,0,3.2
3627,young_professionals,Growth,24,6.5,False,False,True,0,2.5
3628,young_professionals,Growth,29,12.1,True,False,False,0,0.5
3629,young_professionals,Power,23,8.7,False,False,False,0,0.8
3630,young_professionals,Power,38,12.5,False,False,False,2,2.3
3631,young_professionals,Dormant,30,7.2,False,False,True,0,3.3
3632,young_professionals,Growth,27,10.0,False,False,False,1,3.4
3633,young_professionals,Growth,27,9.5,False,False,False,0,2.8
3634,young_professionals,Growth,26,10.8,False,False,False,0,2.6
3635,young_professionals,Power,25,9.5,True,False,False,1,2.4
3636,young_professionals,Casual,25,11.0,False,False,True,1,3.0
3637,young_professionals,Power,35,10.1,False,False,False,2,1.1
3638,young_professionals,Casual,26,6.8,False,True,False,0,2.6
3639,young_professionals,Growth,19,10.5,True,False,True,0,3.9
3640,young_professionals,Power,23,8.8,False,False,False,3,2.7
3641,young_professionals,Power,32,7.4,False,False,False,0,1.1
3642,young_professionals,Casual,27,10.4,False,True,False,1,1.0
3643,young_professionals,Power,27,10.8,True,False,True,2,4.5
3644,young_professionals,Power,33,8.0,False,False,True,1,2.3
3645,young_professionals,Casual,25,8.3,False,False,False,1,0.5
3646,young_professionals,Growth,31,6.2,False,False,True,0,1.0
3647,young_professionals,Growth,25,5.4,True,False,True,0,0.5
3648,young_professionals,Power,30,8.5,True,False,True,3,0.5
3649,young_professionals,Casual,26,10.6,True,False,True,0,2.9
3650,young_professionals,Power,27,7.9,False,True,False,1,1.6
3651,young_professionals,Power,31,11.9,False,False,False,1,0.7
3652,young_professionals,Growth,31,8.6,False,False,False,0,4.4
3653,young_professionals,Power,27,8.6,False,False,False,0,2.1
3654,young_professionals,Growth,26,8.4,False,False,False,2,2.5
3655,young_professionals,Power,34,11.0,False,False,False,2,3.6
3656,young_professionals,Power,30,7.1,True,False,False,1,0.5
3657,young_professionals,Growth,26,8.7,False,False,False,1,0.6
3658,young_professionals,Casual,25,7.9,False,False,False,0,2.5
3659,young_professionals,Power,32,7.9,False,False,False,2,0.5
3660,young_professionals,Power,28,9.1,False,False,False,1,5.5
3661,young_professionals,Casual,27,8.8,False,False,False,1,3.1
3662,young_professionals,Casual,28,11.1,False,False,True,1,2.3
3663,young_professionals,Growth,29,9.0,False,False,False,2,3.2
3664,young_professionals,Power,28,10.1,True,False,True,1,3.5
3665,young_professionals,Growth,33,9.3,False,False,True,1,3.0
3666,young_professionals,Power,33,11.8,True,False,False,0,3.7
3667,young_professionals,Power,30,8.4,True,False,False,0,4.2
3668,young_professionals,Growth,33,8.4,False,False,False,0,5.1
3669,young_professionals,Growth,28,10.5,False,False,False,2,1.2
3670,young_professionals,Growth,31,8.4,True,False,False,2,0.6
3671,young_professionals,Growth,32,10.0,False,False,False,1,0.6
3672,young_professionals,Power,32,13.7,False,False,False,0,2.8
3673,young_professionals,Growth,32,7.0,False,False,False,1,0.5
3674,young_professionals,Casual,31,12.1,True,False,False,1,0.5
3675,young_professionals,Casual,36,8.0,False,False,True,1,3.3
3676,young_professionals,Growth,26,11.7,False,False,False,1,1.8
3677,young_professionals,Growth,27,10.4,False,False,False,3,2.3
3678,young_professionals,Power,27,10.2,False,False,False,2,4.9
3679,young_professionals,Power,27,8.7,False,False,False,1,4.0
3680,young_professionals,Casual,20,8.5,False,False,False,1,2.8
3681,young_professionals,Power,33,7.6,False,False,False,0,0.9
3682,young_professionals,Growth,24,9.0,False,False,False,1,2.2
3683,young_professionals,Growth,29,8.6,False,False,True,2,1.2
3684,young_professionals,Power,22,9.4,False,True,False,2,2.1
3685,young_professionals,Power,30,6.2,False,False,False,2,1.1
3686,young_professionals,Growth,25,9.0,False,False,False,1,2.6
3687,young_professionals,Dormant,23,11.5,False,False,True,1,2.0
3688,young_professionals,Growth,29,10.9,False,False,False,1,1.1
3689,young_professionals,Growth,25,9.0,False,False,True,5,0.6
3690,young_professionals,Power,26,14.1,False,True,False,1,4.9
3691,young_professionals,Growth,29,7.8,False,False,True,2,1.4
3692,young_professionals,Power,31,8.8,True,False,True,1,4.0
3693,young_professionals,Growth,25,6.1,False,True,False,1,2.3
3694,young_professionals,Casual,24,8.2,True,False,False,1,2.6
3695,young_professionals,Growth,28,12.6,False,False,True,3,2.6
3696,young_professionals,Power,30,8.3,False,False,False,0,2.0
3697,young_professionals,Power,34,5.9,False,False,False,1,2.4
3698,young_professionals,Power,24,10.7,False,True,False,1,3.3
3699,young_professionals,Growth,27,9.8,True,False,True,3,0.5
3700,young_professionals,Casual,33,10.7,False,False,True,1,2.1
3701,young_professionals,Power,36,8.4,True,False,False,0,2.5
3702,young_professionals,Growth,24,7.0,False,False,False,1,3.4
3703,young_professionals,Growth,25,8.6,False,False,False,0,1.8
3704,young_professionals,Power,30,10.1,True,True,False,0,2.1
3705,young_professionals,Power,26,8.9,False,False,False,2,3.6
3706,young_professionals,Growth,25,9.8,True,False,False,1,0.5
3707,young_professionals,Growth,29,7.9,False,False,False,2,4.1
3708,young_professionals,Growth,34,9.9,False,False,False,0,1.2
3709,young_professionals,Casual,23,9.0,False,False,False,2,4.0
3710,young_professionals,Casual,34,7.6,True,False,False,1,4.3
3711,young_professionals,Casual,26,9.3,False,False,True,0,1.9
3712,young_professionals,Dormant,29,8.2,False,False,False,0,3.9
3713,young_professionals,Casual,34,10.2,True,False,False,0,1.9
3714,young_professionals,Casual,29,10.7,False,False,False,0,1.3
3715,young_professionals,Casual,27,10.0,True,True,False,0,3.0
3716,young_professionals,Casual,31,5.7,False,False,False,1,3.8
3717,young_professionals,Casual,27,7.1,True,False,False,1,1.0
3718,young_professionals,Casual,30,7.7,False,False,False,1,0.5
3719,young_professionals,Growth,27,7.4,True,True,False,1,2.7
3720,young_professionals,Growth,31,7.9,True,False,False,1,4.9
3721,young_professionals,Growth,22,10.9,False,False,True,2,2.4
3722,young_professionals,Casual,24,10.4,True,False,False,0,4.4
3723,young_professionals,Growth,22,8.2,True,False,False,1,4.1
3724,young_professionals,Casual,28,10.2,True,False,False,1,3.8
3725,young_professionals,Casual,22,9.7,True,False,True,0,2.2
3726,young_professionals,Dormant,25,8.9,True,False,False,3,1.5
3727,young_professionals,Power,24,11.3,False,True,False,1,2.7
3728,young_professionals,Casual,34,7.7,True,False,False,0,0.7
3729,young_professionals,Casual,24,9.1,False,False,False,2,3.7
3730,young_professionals,Casual,23,6.9,False,False,False,2,1.9
3731,young_professionals,Casual,29,7.0,False,False,False,0,2.2
3732,young_professionals,Growth,35,6.3,False,False,False,1,2.2
3733,young_professionals,Growth,28,7.0,True,False,True,1,1.3
3734,young_professionals,Power,28,9.2,True,False,False,2,1.7
3735,young_professionals,Dormant,33,8.4,True,False,False,2,3.0
3736,young_professionals,Power,32,8.5,False,False,False,0,0.8
3737,young_professionals,Casual,30,8.4,False,False,False,2,0.8
3738,young_professionals,Casual,26,12.5,False,False,False,2,1.2
3739,young_professionals,Growth,30,6.7,False,False,False,0,2.6
3740,young_professionals,Power,23,6.5,True,False,False,1,0.5
3741,young_professionals,Power,26,7.3,True,False,False,0,1.4
3742,young_professionals,Casual,34,8.9,False,False,False,0,0.5
3743,young_professionals,Growth,33,10.0,True,False,False,0,0.5
3744,young_professionals,Power,30,10.2,False,False,False,0,1.8
3745,young_professionals,Casual,20,10.9,True,False,True,3,2.9
3746,young_professionals,Power,23,8.8,True,False,False,1,2.6
3747,young_professionals,Casual,25,8.2,False,False,False,0,2.4
3748,young_professionals,Growth,27,12.3,True,False,False,0,1.6
3749,young_professionals,Power,23,3.4,False,False,False,1,4.2
3750,young_professionals,Power,27,9.1,True,False,False,1,1.8
3751,young_professionals,Growth,35,9.9,True,False,False,1,0.5
3752,young_professionals,Growth,30,12.7,True,True,False,1,4.5
