user_id,cohort,month_index,segment,treated,post,age_group,device,pre_activity,activated,retained_m1,retained_m3
25183,2023-08,7,in_app_kyc,1,0,25-34,android,9.06,1,1,1
25184,2023-08,7,in_app_kyc,1,0,35-44,android,12.129,1,1,1
25185,2023-08,7,in_app_kyc,1,0,35-44,android,8.768,0,0,1
25186,2023-08,7,in_app_kyc,1,0,45+,ios,9.288,1,1,0
25187,2023-08,7,in_app_kyc,1,0,45+,web,5.096,1,1,1
25188,2023-08,7,in_app_kyc,1,0,25-34,android,5.007,1,1,1
25189,2023-08,7,in_app_kyc,1,0,45+,android,8.955,0,0,0
25190,2023-08,7,in_app_kyc,1,0,35-44,ios,10.032,0,0,0
25191,2023-08,7,in_app_kyc,1,0,45+,android,11.701,1,0,0
25192,2023-08,7,in_app_kyc,1,0,35-44,web,9.526,1,0,1
25193,2023-08,7,in_app_kyc,1,0,25-34,android,6.334,1,1,0
25194,2023-08,7,in_app_kyc,1,0,18-24,web,8.58,0,0,1
25195,2023-08,7,in_app_kyc,1,0,35-44,web,6.734,1,0,0
25196,2023-08,7,in_app_kyc,1,0,25-34,ios,5.505,0,0,1
25197,2023-08,7,in_app_kyc,1,0,35-44,web,6.133,0,1,0
25198,2023-08,7,in_app_kyc,1,0,18-24,ios,4.052,0,0,0
25199,2023-08,7,in_app_kyc,1,0,25-34,web,5.267,0,1,0
25200,2023-08,7,in_app_kyc,1,0,25-34,android,3.672,0,0,0
25201,2023-08,7,in_app_kyc,1,0,18-24,android,10.606,1,1,1
25202,2023-08,7,in_app_kyc,1,0,35-44,android,4.258,1,0,0
25203,2023-08,7,in_app_kyc,1,0,25-34,web,6.119,1,0,1
25204,2023-08,7,in_app_kyc,1,0,18-24,ios,6.487,1,1,1
25205,2023-08,7,in_app_kyc,1,0,18-24,web,9.837,0,1,0
25206,2023-08,7,in_app_kyc,1,0,35-44,ios,9.033,1,0,0
25207,2023-08,7,in_app_kyc,1,0,25-34,web,8.916,0,0,0
25208,2023-08,7,in_app_kyc,1,0,35-44,web,3.199,0,0,1
25209,2023-08,7,in_app_kyc,1,0,25-34,ios,8.79,0,0,1
25210,2023-08,7,in_app_kyc,1,0,35-44,web,6.892,0,0,0
25211,2023-08,7,in_app_kyc,1,0,45+,web,5.271,0,0,0
25212,2023-08,7,in_app_kyc,1,0,35-44,android,7.32,0,0,0
25213,2023-08,7,in_app_kyc,1,0,25-34,android,6.187,1,0,0
25214,2023-08,7,in_app_kyc,1,0,45+,web,1.726,0,1,0
25215,2023-08,7,in_app_kyc,1,0,25-34,ios,9.67,0,0,0
25216,2023-08,7,in_app_kyc,1,0,35-44,ios,3.593,1,0,0
25217,2023-08,7,in_app_kyc,1,0,45+,web,12.973,0,1,0
25218,2023-08,7,in_app_kyc,1,0,45+,web,2.615,1,0,0
25219,2023-08,7,in_app_kyc,1,0,35-44,web,10.619,0,0,0
25220,2023-08,7,in_app_kyc,1,0,18-24,web,7.846,0,0,1
25221,2023-08,7,in_app_kyc,1,0,25-34,web,13.467,1,1,0
25222,2023-08,7,in_app_kyc,1,0,35-44,web,3.539,1,1,1
25223,2023-08,7,in_app_kyc,1,0,25-34,web,11.743,0,0,1
25224,2023-08,7,in_app_kyc,1,0,25-34,web,11.198,1,1,0
25225,2023-08,7,in_app_kyc,1,0,25-34,ios,7.943,1,0,1
25226,2023-08,7,in_app_kyc,1,0,18-24,web,11.707,1,0,1
25227,2023-08,7,in_app_kyc,1,0,18-24,ios,5.345,0,1,0
25228,2023-08,7,in_app_kyc,1,0,25-34,android,9.613,1,1,0
25229,2023-08,7,in_app_kyc,1,0,18-24,ios,6.261,1,0,0
25230,2023-08,7,in_app_kyc,1,0,35-44,web,8.025,1,0,1
25231,2023-08,7,in_app_kyc,1,0,25-34,ios,10.531,0,1,0
25232,2023-08,7,in_app_kyc,1,0,45+,android,7.401,1,1,0
25233,2023-08,7,in_app_kyc,1,0,45+,web,6.464,1,0,1
25234,2023-08,7,in_app_kyc,1,0,25-34,ios,7.22,0,0,1
25235,2023-08,7,in_app_kyc,1,0,35-44,web,7.447,1,1,1
25236,2023-08,7,in_app_kyc,1,0,18-24,ios,8.078,0,0,0
25237,2023-08,7,in_app_kyc,1,0,25-34,ios,9.882,0,1,0
25238,2023-08,7,in_app_kyc,1,0,18-24,ios,8.693,1,0,0
25239,2023-08,7,in_app_kyc,1,0,18-24,android,10.571,0,0,0
25240,2023-08,7,in_app_kyc,1,0,18-24,android,8.359,1,0,1
25241,2023-08,7,in_app_kyc,1,0,25-34,web,2.544,0,1,0
25242,2023-08,7,in_app_kyc,1,0,45+,android,7.893,0,1,0
25243,2023-08,7,in_app_kyc,1,0,45+,android,10.633,0,0,0
25244,2023-08,7,in_app_kyc,1,0,45+,web,14.153,0,0,0
25245,2023-08,7,in_app_kyc,1,0,35-44,ios,1.531,0,0,0
25246,2023-08,7,in_app_kyc,1,0,18-24,web,7.596,1,1,1
25247,2023-08,7,in_app_kyc,1,0,18-24,web,10.446,0,1,0
25248,2023-08,7,in_app_kyc,1,0,35-44,web,7.217,1,1,0
25249,2023-08,7,in_app_kyc,1,0,18-24,web,3.954,1,0,1
25250,2023-08,7,in_app_kyc,1,0,18-24,ios,7.426,0,1,0
25251,2023-08,7,in_app_kyc,1,0,18-24,android,8.795,0,1,0
25252,2023-08,7,in_app_kyc,1,0,35-44,android,9.693,1,1,0
25253,2023-08,7,in_app_kyc,1,0,45+,android,1.84,0,1,0
25254,2023-08,7,in_app_kyc,1,0,45+,ios,10.247,1,1,0
25255,2023-08,7,in_app_kyc,1,0,45+,ios,10.361,1,1,0
25256,2023-08,7,in_app_kyc,1,0,25-34,ios,8.357,1,1,1
25257,2023-08,7,in_app_kyc,1,0,35-44,web,5.84,0,0,0
25258,2023-08,7,in_app_kyc,1,0,35-44,android,12.957,0,1,0
25259,2023-08,7,in_app_kyc,1,0,45+,ios,7.242,1,1,1
25260,2023-08,7,in_app_kyc,1,0,45+,ios,8.768,1,1,0
25261,2023-08,7,in_app_kyc,1,0,35-44,ios,9.15,1,1,0
25262,2023-08,7,in_app_kyc,1,0,25-34,web,10.489,1,1,0
25263,2023-08,7,in_app_kyc,1,0,25-34,web,8.312,1,1,1
25264,2023-08,7,in_app_kyc,1,0,18-24,android,8.628,1,0,0
25265,2023-08,7,in_app_kyc,1,0,45+,android,8.123,0,1,1
25266,2023-08,7,in_app_kyc,1,0,35-44,web,4.232,1,0,1
25267,2023-08,7,in_app_kyc,1,0,45+,android,3.714,0,0,0
25268,2023-08,7,in_app_kyc,1,0,45+,android,10.556,1,1,1
25269,2023-08,7,in_app_kyc,1,0,25-34,android,8.377,1,0,1
25270,2023-08,7,in_app_kyc,1,0,25-34,ios,8.474,0,1,0
25271,2023-08,7,in_app_kyc,1,0,25-34,android,11.262,0,1,0
25272,2023-08,7,in_app_kyc,1,0,25-34,android,7.766,1,1,1
25273,2023-08,7,in_app_kyc,1,0,45+,web,10.979,0,0,0
25274,2023-08,7,in_app_kyc,1,0,35-44,ios,5.498,0,0,0
25275,2023-08,7,in_app_kyc,1,0,35-44,web,14.039,1,1,1
25276,2023-08,7,in_app_kyc,1,0,45+,android,15.243,1,1,0
25277,2023-08,7,in_app_kyc,1,0,35-44,android,11.355,0,0,0
25278,2023-08,7,in_app_kyc,1,0,25-34,web,12.061,1,1,1
25279,2023-08,7,in_app_kyc,1,0,25-34,web,8.378,1,0,0
25280,2023-08,7,in_app_kyc,1,0,18-24,android,11.662,1,1,0
25281,2023-08,7,in_app_kyc,1,0,45+,web,7.267,1,0,0
25282,2023-08,7,in_app_kyc,1,0,45+,ios,12.299,0,1,1
25283,2023-08,7,in_app_kyc,1,0,18-24,ios,3.841,1,1,0
25284,2023-08,7,in_app_kyc,1,0,35-44,android,5.277,0,1,1
25285,2023-08,7,in_app_kyc,1,0,25-34,web,12.432,1,1,1
25286,2023-08,7,in_app_kyc,1,0,45+,ios,6.614,0,1,0
25287,2023-08,7,in_app_kyc,1,0,35-44,web,8.658,0,0,0
25288,2023-08,7,in_app_kyc,1,0,35-44,web,2.866,0,1,1
25289,2023-08,7,in_app_kyc,1,0,45+,ios,9.382,1,0,0
25290,2023-08,7,in_app_kyc,1,0,25-34,android,5.465,1,1,0
25291,2023-08,7,in_app_kyc,1,0,25-34,ios,5.555,1,1,1
25292,2023-08,7,in_app_kyc,1,0,35-44,ios,6.412,0,1,0
25293,2023-08,7,in_app_kyc,1,0,25-34,web,6.214,1,0,0
25294,2023-08,7,in_app_kyc,1,0,35-44,ios,8.101,1,1,0
25295,2023-08,7,in_app_kyc,1,0,35-44,ios,7.73,0,0,0
25296,2023-08,7,in_app_kyc,1,0,45+,ios,4.278,1,0,0
25297,2023-08,7,in_app_kyc,1,0,25-34,ios,10.356,0,1,1
25298,2023-08,7,in_app_kyc,1,0,35-44,web,6.18,1,1,0
25299,2023-08,7,in_app_kyc,1,0,35-44,android,8.55,1,0,0
25300,2023-08,7,in_app_kyc,1,0,25-34,android,12.145,0,0,0
25301,2023-08,7,in_app_kyc,1,0,35-44,web,5.932,0,1,0
25302,2023-08,7,in_app_kyc,1,0,35-44,ios,10.996,0,0,0
25303,2023-08,7,in_app_kyc,1,0,25-34,web,6.157,0,0,1
25304,2023-08,7,in_app_kyc,1,0,45+,ios,10.428,1,0,0
25305,2023-08,7,in_app_kyc,1,0,35-44,web,4.509,0,0,0
25306,2023-08,7,in_app_kyc,1,0,35-44,android,9.256,1,1,0
25307,2023-08,7,in_app_kyc,1,0,35-44,android,3.647,0,0,1
25308,2023-08,7,in_app_kyc,1,0,45+,web,6.886,1,1,0
25309,2023-08,7,in_app_kyc,1,0,35-44,android,5.872,0,1,0
25310,2023-08,7,in_app_kyc,1,0,25-34,web,9.316,1,1,1
25311,2023-08,7,in_app_kyc,1,0,45+,web,8.549,1,0,0
25312,2023-08,7,in_app_kyc,1,0,25-34,android,8.933,1,1,0
25313,2023-08,7,in_app_kyc,1,0,25-34,web,9.803,1,1,1
25314,2023-08,7,in_app_kyc,1,0,18-24,ios,7.724,1,1,0
25315,2023-08,7,in_app_kyc,1,0,35-44,web,13.047,0,1,1
25316,2023-08,7,in_app_kyc,1,0,35-44,web,4.903,1,0,0
25317,2023-08,7,in_app_kyc,1,0,25-34,web,7.55,0,1,0
25318,2023-08,7,in_app_kyc,1,0,25-34,web,8.676,1,0,0
25319,2023-08,7,in_app_kyc,1,0,35-44,android,9.908,1,0,0
25320,2023-08,7,in_app_kyc,1,0,25-34,ios,9.248,0,0,0
25321,2023-08,7,in_app_kyc,1,0,35-44,ios,8.038,0,0,0
25322,2023-08,7,in_app_kyc,1,0,45+,ios,8.527,1,1,1
25323,2023-08,7,in_app_kyc,1,0,25-34,web,8.727,1,1,1
25324,2023-08,7,in_app_kyc,1,0,25-34,ios,9.356,1,1,0
25325,2023-08,7,in_app_kyc,1,0,25-34,android,8.355,0,1,0
25326,2023-08,7,in_app_kyc,1,0,35-44,ios,8.251,0,1,0
25327,2023-08,7,in_app_kyc,1,0,35-44,ios,7.012,1,1,1
25328,2023-08,7,in_app_kyc,1,0,25-34,web,9.587,1,0,1
25329,2023-08,7,in_app_kyc,1,0,35-44,web,10.711,0,0,1
25330,2023-08,7,in_app_kyc,1,0,25-34,web,3.607,0,1,0
25331,2023-08,7,in_app_kyc,1,0,18-24,android,11.357,0,1,1
25332,2023-08,7,in_app_kyc,1,0,25-34,ios,8.594,0,1,0
25333,2023-08,7,in_app_kyc,1,0,18-24,ios,8.199,0,0,1
25334,2023-08,7,in_app_kyc,1,0,25-34,android,11.074,1,0,1
25335,2023-08,7,in_app_kyc,1,0,25-34,android,11.558,1,1,1
25336,2023-08,7,in_app_kyc,1,0,45+,ios,6.746,0,1,0
25337,2023-08,7,in_app_kyc,1,0,45+,web,11.686,0,0,1
25338,2023-08,7,in_app_kyc,1,0,25-34,android,8.814,1,1,1
25339,2023-08,7,in_app_kyc,1,0,25-34,android,5.175,0,0,1
25340,2023-08,7,in_app_kyc,1,0,25-34,android,6.233,0,0,0
25341,2023-08,7,in_app_kyc,1,0,25-34,web,10.67,1,1,1
25342,2023-08,7,in_app_kyc,1,0,25-34,ios,8.442,0,0,0
25343,2023-08,7,in_app_kyc,1,0,45+,android,3.354,0,1,0
25344,2023-08,7,in_app_kyc,1,0,35-44,web,12.541,1,1,0
25345,2023-08,7,in_app_kyc,1,0,45+,ios,11.332,0,1,0
25346,2023-08,7,in_app_kyc,1,0,25-34,ios,10.427,1,1,1
25347,2023-08,7,in_app_kyc,1,0,25-34,ios,7.571,1,1,0
25348,2023-08,7,in_app_kyc,1,0,35-44,web,10.974,1,1,0
25349,2023-08,7,in_app_kyc,1,0,25-34,ios,4.042,1,0,1
25350,2023-08,7,in_app_kyc,1,0,25-34,ios,4.307,1,0,1
25351,2023-08,7,in_app_kyc,1,0,45+,web,7.931,0,0,0
25352,2023-08,7,in_app_kyc,1,0,45+,android,8.01,0,1,0
25353,2023-08,7,in_app_kyc,1,0,25-34,web,8.557,0,0,0
25354,2023-08,7,in_app_kyc,1,0,25-34,ios,1.476,0,0,0
25355,2023-08,7,in_app_kyc,1,0,25-34,web,8.582,0,0,1
25356,2023-08,7,in_app_kyc,1,0,35-44,ios,1.906,0,0,0
25357,2023-08,7,in_app_kyc,1,0,18-24,android,9.589,1,1,0
25358,2023-08,7,in_app_kyc,1,0,25-34,android,1.928,1,0,0
25359,2023-08,7,in_app_kyc,1,0,18-24,android,11.693,1,1,0
25360,2023-08,7,in_app_kyc,1,0,35-44,web,9.584,0,0,0
25361,2023-08,7,in_app_kyc,1,0,45+,web,9.701,0,1,0
25362,2023-08,7,in_app_kyc,1,0,35-44,web,8.441,1,1,1
25363,2023-08,7,in_app_kyc,1,0,35-44,ios,10.659,0,0,0
25364,2023-08,7,in_app_kyc,1,0,25-34,android,11.604,0,1,0
25365,2023-08,7,in_app_kyc,1,0,35-44,android,3.783,0,1,0
25366,2023-08,7,in_app_kyc,1,0,35-44,android,2.82,1,0,0
25367,2023-08,7,in_app_kyc,1,0,35-44,ios,11.068,0,1,0
25368,2023-08,7,in_app_kyc,1,0,25-34,ios,6.54,1,0,0
25369,2023-08,7,in_app_kyc,1,0,25-34,web,7.533,0,0,0
25370,2023-08,7,in_app_kyc,1,0,35-44,android,9.965,1,0,1
25371,2023-08,7,in_app_kyc,1,0,45+,ios,12.4,1,1,1
25372,2023-08,7,in_app_kyc,1,0,45+,ios,10.208,1,1,1
25373,2023-08,7,in_app_kyc,1,0,25-34,web,11.816,0,0,0
25374,2023-08,7,in_app_kyc,1,0,35-44,web,9.398,0,0,0
25375,2023-08,7,in_app_kyc,1,0,25-34,web,5.999,0,0,0
25376,2023-08,7,in_app_kyc,1,0,35-44,web,10.842,1,1,1
25377,2023-08,7,in_app_kyc,1,0,18-24,web,2.491,0,1,0
25378,2023-08,7,in_app_kyc,1,0,25-34,ios,12.071,1,1,0
25379,2023-08,7,in_app_kyc,1,0,35-44,android,6.859,1,1,1
25380,2023-08,7,in_app_kyc,1,0,25-34,web,10.752,0,0,0
25381,2023-08,7,in_app_kyc,1,0,25-34,web,7.397,0,0,0
25382,2023-08,7,in_app_kyc,1,0,35-44,web,3.938,0,1,0
25383,2023-08,7,in_app_kyc,1,0,35-44,android,9.73,0,1,0
25384,2023-08,7,in_app_kyc,1,0,45+,web,9.71,0,0,0
25385,2023-08,7,in_app_kyc,1,0,18-24,ios,6.009,0,1,0
25386,2023-08,7,in_app_kyc,1,0,25-34,ios,10.657,0,1,0
25387,2023-08,7,in_app_kyc,1,0,35-44,ios,9.112,1,0,1
25388,2023-08,7,in_app_kyc,1,0,25-34,ios,6.909,1,1,0
25389,2023-08,7,in_app_kyc,1,0,45+,web,9.633,0,0,0
25390,2023-08,7,in_app_kyc,1,0,35-44,web,8.474,1,1,0
25391,2023-08,7,in_app_kyc,1,0,18-24,ios,7.09,0,1,0
25392,2023-08,7,in_app_kyc,1,0,25-34,ios,9.036,1,1,0
25393,2023-08,7,in_app_kyc,1,0,25-34,web,7.393,0,1,0
25394,2023-08,7,in_app_kyc,1,0,25-34,android,6.539,1,1,1
25395,2023-08,7,in_app_kyc,1,0,25-34,ios,4.45,1,0,0
25396,2023-08,7,in_app_kyc,1,0,45+,ios,9.316,0,1,0
25397,2023-08,7,in_app_kyc,1,0,35-44,web,6.412,0,1,0
25398,2023-08,7,in_app_kyc,1,0,35-44,android,9.688,0,0,1
25399,2023-08,7,in_app_kyc,1,0,25-34,android,8.471,1,1,1
25400,2023-08,7,in_app_kyc,1,0,35-44,ios,8.672,1,1,1
25401,2023-08,7,in_app_kyc,1,0,45+,ios,11.144,0,1,0
25402,2023-08,7,in_app_kyc,1,0,25-34,ios,8.209,1,1,0
25403,2023-08,7,in_app_kyc,1,0,18-24,ios,6.616,1,1,0
25404,2023-08,7,in_app_kyc,1,0,45+,android,8.716,1,1,1
25405,2023-08,7,in_app_kyc,1,0,35-44,android,9.963,1,0,1
25406,2023-08,7,in_app_kyc,1,0,25-34,android,10.305,1,0,0
25407,2023-08,7,in_app_kyc,1,0,35-44,ios,7.149,0,0,0
25408,2023-08,7,in_app_kyc,1,0,35-44,web,15.705,0,1,0
25409,2023-08,7,in_app_kyc,1,0,45+,ios,5.129,0,1,0
25410,2023-08,7,in_app_kyc,1,0,18-24,web,7.427,1,1,1
25411,2023-08,7,in_app_kyc,1,0,45+,android,8.17,0,1,0
25412,2023-08,7,in_app_kyc,1,0,45+,web,10.532,0,1,0
25413,2023-08,7,in_app_kyc,1,0,45+,ios,10.088,0,1,1
25414,2023-08,7,in_app_kyc,1,0,35-44,ios,13.56,0,1,1
25415,2023-08,7,in_app_kyc,1,0,35-44,android,11.134,0,0,1
25416,2023-08,7,in_app_kyc,1,0,18-24,ios,8.358,0,0,0
25417,2023-08,7,in_app_kyc,1,0,35-44,web,11.778,1,0,0
25418,2023-08,7,in_app_kyc,1,0,25-34,android,8.18,0,0,0
25419,2023-08,7,in_app_kyc,1,0,45+,web,5.028,1,0,0
25420,2023-08,7,in_app_kyc,1,0,45+,ios,13.311,0,0,0
25421,2023-08,7,in_app_kyc,1,0,35-44,web,8.333,1,1,1
25422,2023-08,7,in_app_kyc,1,0,35-44,android,5.425,0,0,0
25423,2023-08,7,in_app_kyc,1,0,45+,android,14.027,0,0,0
25424,2023-08,7,in_app_kyc,1,0,45+,ios,10.062,1,1,1
25425,2023-08,7,in_app_kyc,1,0,18-24,android,10.224,0,0,0
25426,2023-08,7,in_app_kyc,1,0,25-34,web,3.928,0,0,0
25427,2023-08,7,in_app_kyc,1,0,25-34,ios,12.618,0,1,0
25428,2023-08,7,in_app_kyc,1,0,45+,ios,4.074,0,0,1
25429,2023-08,7,in_app_kyc,1,0,45+,ios,13.507,1,1,1
25430,2023-08,7,in_app_kyc,1,0,25-34,web,6.371,0,0,0
25431,2023-08,7,in_app_kyc,1,0,25-34,ios,4.619,1,1,0
25432,2023-08,7,in_app_kyc,1,0,25-34,web,12.881,1,1,1
25433,2023-08,7,in_app_kyc,1,0,45+,web,2.54,1,1,1
25434,2023-08,7,in_app_kyc,1,0,25-34,ios,9.853,0,0,1
25435,2023-08,7,in_app_kyc,1,0,45+,android,6.294,0,0,0
25436,2023-08,7,in_app_kyc,1,0,18-24,web,12.975,1,0,1
25437,2023-08,7,in_app_kyc,1,0,45+,android,6.905,1,1,0
25438,2023-08,7,in_app_kyc,1,0,25-34,web,9.041,0,0,1
25439,2023-08,7,in_app_kyc,1,0,25-34,web,2.961,0,1,0
25440,2023-08,7,in_app_kyc,1,0,25-34,android,8.827,1,1,0
25441,2023-08,7,in_app_kyc,1,0,45+,web,12.7,0,0,0
25442,2023-08,7,in_app_kyc,1,0,35-44,ios,14.481,1,1,0
25443,2023-08,7,in_app_kyc,1,0,25-34,web,12.767,1,1,1
25444,2023-08,7,in_app_kyc,1,0,25-34,ios,13.749,1,1,0
25445,2023-08,7,in_app_kyc,1,0,25-34,android,8.929,0,1,0
25446,2023-08,7,in_app_kyc,1,0,25-34,ios,8.103,0,1,0
25447,2023-08,7,in_app_kyc,1,0,35-44,android,6.867,0,1,0
25448,2023-08,7,in_app_kyc,1,0,35-44,web,4.932,0,1,0
25449,2023-08,7,in_app_kyc,1,0,45+,web,10.043,0,0,1
25450,2023-08,7,in_app_kyc,1,0,25-34,ios,9.906,1,0,0
25451,2023-08,7,in_app_kyc,1,0,18-24,web,9.155,0,1,0
25452,2023-08,7,in_app_kyc,1,0,25-34,ios,10.795,1,0,1
25453,2023-08,7,in_app_kyc,1,0,25-34,ios,4.916,0,0,0
25454,2023-08,7,in_app_kyc,1,0,25-34,web,7.811,0,0,0
25455,2023-08,7,in_app_kyc,1,0,45+,android,11.272,1,1,0
25456,2023-08,7,in_app_kyc,1,0,25-34,web,4.215,1,0,1
25457,2023-08,7,in_app_kyc,1,0,25-34,web,6.248,0,0,0
25458,2023-08,7,in_app_kyc,1,0,35-44,ios,10.95,1,0,0
25459,2023-08,7,in_app_kyc,1,0,45+,web,5.606,0,0,0
25460,2023-08,7,in_app_kyc,1,0,35-44,web,8.122,1,1,0
25461,2023-08,7,in_app_kyc,1,0,35-44,ios,4.14,0,0,0
25462,2023-08,7,in_app_kyc,1,0,45+,android,6.013,0,1,0
25463,2023-08,7,in_app_kyc,1,0,25-34,web,15.923,0,1,0
25464,2023-08,7,in_app_kyc,1,0,25-34,web,5.728,0,1,0
25465,2023-08,7,in_app_kyc,1,0,25-34,web,9.799,1,0,1
25466,2023-08,7,in_app_kyc,1,0,45+,web,9.482,1,1,0
25467,2023-08,7,in_app_kyc,1,0,18-24,web,6.552,1,0,0
25468,2023-08,7,in_app_kyc,1,0,18-24,web,9.811,0,0,0
25469,2023-08,7,in_app_kyc,1,0,35-44,android,1.165,1,0,0
25470,2023-08,7,in_app_kyc,1,0,35-44,ios,13.922,1,1,0
25471,2023-08,7,in_app_kyc,1,0,35-44,web,6.431,0,1,0
25472,2023-08,7,in_app_kyc,1,0,25-34,web,4.832,1,1,0
25473,2023-08,7,in_app_kyc,1,0,35-44,web,5.567,1,1,0
25474,2023-08,7,in_app_kyc,1,0,45+,ios,4.105,0,0,1
25475,2023-08,7,in_app_kyc,1,0,35-44,android,7.708,0,0,0
25476,2023-08,7,in_app_kyc,1,0,18-24,web,9.713,1,1,1
25477,2023-08,7,in_app_kyc,1,0,35-44,ios,6.399,0,0,0
25478,2023-08,7,in_app_kyc,1,0,35-44,android,7.208,1,1,0
25479,2023-08,7,in_app_kyc,1,0,25-34,web,12.637,0,1,1
25480,2023-08,7,in_app_kyc,1,0,25-34,web,7.102,1,1,0
25481,2023-08,7,in_app_kyc,1,0,45+,web,10.155,0,0,0
25482,2023-08,7,in_app_kyc,1,0,25-34,web,2.629,0,0,0
25483,2023-08,7,in_app_kyc,1,0,18-24,web,9.729,1,1,1
25484,2023-08,7,in_app_kyc,1,0,25-34,web,8.025,1,0,0
25485,2023-08,7,in_app_kyc,1,0,25-34,web,8.19,1,1,0
25486,2023-08,7,in_app_kyc,1,0,35-44,ios,3.444,0,1,0
25487,2023-08,7,in_app_kyc,1,0,25-34,web,9.192,1,1,1
25488,2023-08,7,in_app_kyc,1,0,45+,android,8.904,0,0,0
25489,2023-08,7,in_app_kyc,1,0,45+,web,10.095,1,0,0
25490,2023-08,7,in_app_kyc,1,0,35-44,web,12.407,1,1,0
25491,2023-08,7,in_app_kyc,1,0,25-34,ios,3.967,1,1,0
25492,2023-08,7,in_app_kyc,1,0,25-34,web,8.663,0,0,1
25493,2023-08,7,in_app_kyc,1,0,45+,web,6.209,1,0,0
25494,2023-08,7,in_app_kyc,1,0,35-44,android,13.751,0,1,1
25495,2023-08,7,in_app_kyc,1,0,25-34,web,7.704,0,0,0
25496,2023-08,7,in_app_kyc,1,0,18-24,android,11.93,1,1,0
25497,2023-08,7,in_app_kyc,1,0,25-34,web,6.024,0,0,1
25498,2023-08,7,in_app_kyc,1,0,45+,android,7.487,0,1,0
25499,2023-08,7,in_app_kyc,1,0,45+,android,3.181,1,1,1
25500,2023-08,7,in_app_kyc,1,0,45+,ios,10.684,0,0,0
25501,2023-08,7,in_app_kyc,1,0,35-44,android,3.11,1,0,1
25502,2023-08,7,in_app_kyc,1,0,25-34,web,8.298,0,0,1
25503,2023-08,7,in_app_kyc,1,0,45+,android,10.799,1,1,1
25504,2023-08,7,in_app_kyc,1,0,35-44,web,8.999,0,0,0
25505,2023-08,7,in_app_kyc,1,0,45+,web,1.959,1,0,0
25506,2023-08,7,in_app_kyc,1,0,25-34,ios,7.285,1,0,1
25507,2023-08,7,in_app_kyc,1,0,45+,ios,12.014,0,1,0
25508,2023-08,7,in_app_kyc,1,0,25-34,ios,9.957,0,1,0
25509,2023-08,7,in_app_kyc,1,0,18-24,android,7.559,0,0,1
25510,2023-08,7,in_app_kyc,1,0,25-34,android,5.202,0,1,1
25511,2023-08,7,in_app_kyc,1,0,35-44,android,9.599,0,1,0
25512,2023-08,7,in_app_kyc,1,0,25-34,web,6.988,0,0,0
25513,2023-08,7,in_app_kyc,1,0,35-44,android,5.518,0,0,0
25514,2023-08,7,in_app_kyc,1,0,25-34,web,7.578,1,1,1
25515,2023-08,7,in_app_kyc,1,0,25-34,android,10.34,0,0,0
25516,2023-08,7,in_app_kyc,1,0,45+,ios,6.334,0,0,0
25517,2023-08,7,in_app_kyc,1,0,45+,web,8.22,0,1,0
25518,2023-08,7,in_app_kyc,1,0,25-34,web,7.419,1,1,0
25519,2023-08,7,in_app_kyc,1,0,35-44,ios,4.689,1,1,0
25520,2023-08,7,in_app_kyc,1,0,25-34,web,7.368,0,1,1
25521,2023-08,7,in_app_kyc,1,0,18-24,android,8.499,0,1,0
25522,2023-08,7,in_app_kyc,1,0,18-24,android,8.689,0,0,0
25523,2023-08,7,in_app_kyc,1,0,25-34,web,11.58,1,1,0
25524,2023-08,7,in_app_kyc,1,0,35-44,web,8.958,1,1,1
25525,2023-08,7,in_app_kyc,1,0,35-44,android,5.214,1,1,0
25526,2023-08,7,in_app_kyc,1,0,35-44,web,10.158,1,0,1
25527,2023-08,7,in_app_kyc,1,0,18-24,android,6.476,1,1,0
25528,2023-08,7,in_app_kyc,1,0,35-44,android,5.558,0,0,0
25529,2023-08,7,in_app_kyc,1,0,45+,web,13.297,0,0,1
25530,2023-08,7,in_app_kyc,1,0,35-44,android,9.267,0,0,0
25531,2023-08,7,in_app_kyc,1,0,35-44,web,7.693,1,1,1
25532,2023-08,7,in_app_kyc,1,0,25-34,ios,6.704,0,0,0
25533,2023-08,7,in_app_kyc,1,0,35-44,ios,10.993,0,1,0
25534,2023-08,7,in_app_kyc,1,0,45+,web,12.69,1,1,0
25535,2023-08,7,in_app_kyc,1,0,25-34,web,11.438,0,0,0
25536,2023-08,7,in_app_kyc,1,0,35-44,android,11.055,1,0,1
25537,2023-08,7,in_app_kyc,1,0,35-44,android,9.585,1,0,0
25538,2023-08,7,in_app_kyc,1,0,25-34,web,3.752,1,1,0
25539,2023-08,7,in_app_kyc,1,0,45+,web,7.036,1,0,0
25540,2023-08,7,in_app_kyc,1,0,18-24,web,10.024,0,0,0
25541,2023-08,7,in_app_kyc,1,0,45+,android,6.92,1,1,0
25542,2023-08,7,in_app_kyc,1,0,35-44,web,6.003,1,1,0
25543,2023-08,7,in_app_kyc,1,0,18-24,ios,7.606,0,0,0
25544,2023-08,7,in_app_kyc,1,0,25-34,android,4.745,0,0,0
25545,2023-08,7,in_app_kyc,1,0,25-34,web,2.812,1,0,1
25546,2023-08,7,in_app_kyc,1,0,45+,android,7.773,1,1,0
25547,2023-08,7,in_app_kyc,1,0,35-44,web,9.809,0,0,0
25548,2023-08,7,in_app_kyc,1,0,18-24,web,8.652,1,1,1
