transaction_id,user_id,tx_time,hour,amount,is_anomaly
5728,524,2025-06-07 15:36:00,9.097,27.63,0
5729,296,2025-04-29 13:06:00,15.63,4.21,0
5730,440,2025-03-22 02:07:00,8.083,25.32,0
5731,365,2025-05-24 18:41:00,17.432,22.79,0
5732,257,2025-05-12 22:35:00,19.789,53.07,0
5733,574,2025-03-29 00:57:00,10.329,42.74,0
5734,400,2025-06-25 23:20:00,19.824,41.0,0
5735,507,2025-01-06 02:08:00,17.506,74.99,0
5736,537,2025-03-30 18:13:00,9.38,5.39,0
5737,542,2025-03-16 22:36:00,11.191,33.64,0
5738,264,2025-01-23 00:28:00,11.183,13.73,0
5739,613,2025-05-11 11:54:00,10.88,12.86,0
5740,175,2025-01-19 01:48:00,12.684,27.74,0
5741,758,2025-05-07 16:13:00,20.707,35.61,0
5742,647,2025-05-16 18:13:00,11.138,52.31,0
5743,441,2025-03-29 12:49:00,20.974,49.61,0
5744,144,2025-02-13 23:27:00,15.695,18.07,0
5745,723,2025-06-27 10:15:00,15.239,29.9,0
5746,443,2025-05-07 22:12:00,17.433,110.5,0
5747,651,2025-01-22 01:38:00,19.279,127.29,0
5748,21,2025-05-13 14:00:00,21.407,27.38,0
5749,270,2025-01-29 11:48:00,8.038,37.7,0
5750,239,2025-04-23 03:45:00,13.574,17.09,0
5751,650,2025-02-16 11:58:00,10.506,79.61,0
5752,371,2025-04-25 06:11:00,10.125,223.22,0
5753,93,2025-05-25 15:18:00,10.058,22.81,0
5754,492,2025-05-22 02:05:00,17.937,89.69,0
5755,127,2025-05-18 07:22:00,8.716,63.09,0
5756,357,2025-05-08 07:14:00,19.714,30.6,0
5757,793,2025-05-20 02:19:00,18.536,20.06,0
5758,347,2025-06-12 10:01:00,13.73,254.18,0
5759,342,2025-06-08 07:58:00,13.956,64.6,0
5760,32,2025-05-20 00:06:00,17.497,75.36,0
5761,368,2025-03-21 17:22:00,8.151,29.55,0
5762,766,2025-02-22 18:46:00,13.42,36.75,0
5763,760,2025-02-27 08:14:00,10.522,13.22,0
5764,770,2025-04-21 07:59:00,10.531,64.33,0
5765,289,2025-04-19 01:39:00,15.708,25.94,0
5766,52,2025-03-18 21:30:00,11.443,15.4,0
5767,189,2025-03-15 18:38:00,13.253,17.66,0
5768,169,2025-05-11 12:51:00,18.042,240.77,0
5769,62,2025-04-05 06:59:00,16.689,27.59,0
5770,567,2025-01-04 09:21:00,12.62,46.99,0
5771,418,2025-01-26 05:44:00,8.694,13.46,0
5772,577,2025-03-01 14:46:00,8.373,30.09,0
5773,159,2025-03-13 08:22:00,14.826,11.69,0
5774,556,2025-05-12 20:46:00,13.901,47.13,0
5775,51,2025-03-27 01:46:00,19.15,16.89,0
5776,577,2025-03-18 19:18:00,9.148,66.28,0
5777,650,2025-01-16 17:44:00,19.899,8.36,0
5778,202,2025-01-12 00:07:00,10.975,21.11,0
5779,262,2025-06-29 00:13:00,12.91,89.72,0
5780,348,2025-06-05 00:31:00,20.039,119.32,0
5781,463,2025-01-07 19:14:00,19.727,35.17,0
5782,423,2025-03-23 16:42:00,15.209,25.65,0
5783,83,2025-06-15 12:18:00,9.143,38.42,0
5784,302,2025-05-09 04:03:00,16.267,180.72,0
5785,404,2025-01-15 10:27:00,18.664,28.24,0
5786,491,2025-03-19 06:12:00,11.672,35.1,0
5787,505,2025-06-04 16:09:00,10.563,15.07,0
5788,532,2025-02-23 21:13:00,14.959,20.35,0
5789,359,2025-04-09 16:24:00,18.49,49.79,0
5790,401,2025-02-28 02:48:00,15.068,71.51,0
5791,269,2025-02-05 08:09:00,11.353,44.58,0
5792,217,2025-06-04 19:09:00,20.165,68.03,0
5793,248,2025-02-11 15:20:00,20.208,15.72,0
5794,350,2025-04-15 22:45:00,17.217,14.52,0
5795,87,2025-03-05 06:56:00,9.04,66.08,0
5796,174,2025-04-21 09:07:00,11.25,23.91,0
5797,92,2025-05-23 22:10:00,16.661,13.68,0
5798,326,2025-04-10 11:13:00,18.938,41.17,0
5799,396,2025-01-27 11:40:00,14.64,37.49,0
5800,130,2025-02-21 17:41:00,12.257,30.07,0
5801,111,2025-02-13 14:26:00,20.383,124.58,0
5802,420,2025-05-04 23:16:00,13.339,156.82,0
5803,178,2025-05-05 16:22:00,20.827,75.43,0
5804,694,2025-01-26 19:14:00,15.453,49.35,0
5805,131,2025-04-21 12:26:00,16.6,105.58,0
5806,385,2025-03-25 12:36:00,9.749,39.71,0
5807,641,2025-03-17 17:57:00,11.746,29.97,0
5808,83,2025-06-04 10:54:00,21.646,21.94,0
5809,359,2025-01-11 21:30:00,18.061,18.72,0
5810,377,2025-05-11 17:43:00,14.679,73.54,0
5811,442,2025-04-11 12:42:00,15.3,10.53,0
5812,708,2025-02-16 12:43:00,9.229,21.76,0
5813,466,2025-02-11 06:14:00,18.967,26.37,0
5814,301,2025-01-30 10:54:00,8.999,11.35,0
5815,317,2025-04-21 04:16:00,13.418,25.59,0
5816,499,2025-04-28 22:19:00,13.749,37.73,0
5817,238,2025-02-19 09:54:00,16.443,79.61,0
5818,547,2025-03-10 16:18:00,13.817,23.35,0
5819,305,2025-06-26 11:01:00,21.45,37.94,0
5820,48,2025-05-07 21:45:00,19.171,10.59,0
5821,427,2025-04-17 07:21:00,21.431,13.23,0
5822,201,2025-01-22 12:12:00,15.262,7.63,0
5823,286,2025-04-13 20:02:00,12.231,76.59,0
5824,259,2025-03-12 19:18:00,21.738,26.93,0
5825,109,2025-05-31 14:50:00,9.137,41.77,0
5826,231,2025-02-04 14:17:00,20.979,53.2,0
5827,730,2025-06-28 18:28:00,9.341,66.83,0
5828,256,2025-06-19 10:50:00,19.297,174.1,0
5829,585,2025-05-21 06:01:00,18.919,33.86,0
5830,326,2025-04-01 02:32:00,17.236,19.81,0
5831,53,2025-04-17 21:37:00,18.956,61.19,0
5832,670,2025-06-13 02:58:00,9.233,231.75,0
5833,724,2025-06-05 10:25:00,13.229,22.74,0
5834,188,2025-05-26 15:04:00,12.711,18.53,0
5835,136,2025-02-02 14:49:00,21.741,4.53,0
5836,744,2025-03-15 09:48:00,14.615,6.7,0
5837,78,2025-05-18 13:28:00,8.695,108.95,0
5838,711,2025-01-23 09:13:00,11.63,30.46,0
5839,138,2025-05-03 09:09:00,19.817,14.09,0
5840,693,2025-03-06 11:51:00,20.483,35.09,0
5841,746,2025-04-12 09:14:00,20.983,280.45,0
5842,192,2025-06-15 05:47:00,10.018,35.12,0
5843,177,2025-06-06 00:23:00,17.633,161.92,0
5844,84,2025-03-08 04:54:00,13.633,16.54,0
5845,629,2025-05-08 17:43:00,18.297,112.57,0
5846,279,2025-01-02 23:11:00,19.541,22.34,0
5847,514,2025-05-10 00:17:00,11.658,18.91,0
5848,491,2025-01-25 19:33:00,15.005,16.51,0
5849,414,2025-06-13 18:04:00,12.582,27.01,0
5850,194,2025-02-23 15:21:00,14.383,76.41,0
5851,292,2025-05-06 21:27:00,12.069,23.81,0
5852,400,2025-04-30 22:54:00,12.755,82.36,0
5853,74,2025-02-15 23:25:00,11.812,19.72,0
5854,323,2025-05-31 21:34:00,12.178,32.78,0
5855,568,2025-02-03 01:15:00,16.092,22.89,0
5856,337,2025-06-12 01:16:00,16.404,149.14,0
5857,315,2025-04-03 09:00:00,20.89,52.95,0
5858,672,2025-03-25 23:41:00,13.468,43.94,0
5859,427,2025-02-12 06:49:00,17.205,28.0,0
5860,589,2025-01-02 12:50:00,21.517,21.96,0
5861,41,2025-05-06 22:25:00,14.529,15.64,0
5862,742,2025-05-12 19:50:00,18.908,100.78,0
5863,620,2025-06-01 16:30:00,21.577,9.62,0
5864,661,2025-06-23 13:30:00,19.057,26.19,0
5865,553,2025-02-22 12:38:00,9.127,70.91,0
5866,430,2025-04-13 02:11:00,10.704,9.16,0
5867,423,2025-06-14 10:12:00,12.128,40.37,0
5868,499,2025-04-13 01:41:00,17.607,17.44,0
5869,397,2025-05-15 10:37:00,17.4,35.75,0
5870,583,2025-05-09 10:22:00,9.92,30.58,0
5871,269,2025-06-27 20:46:00,14.291,5.76,0
5872,615,2025-03-03 07:01:00,13.905,58.31,0
5873,273,2025-02-05 18:24:00,17.658,15.88,0
5874,380,2025-06-14 19:56:00,11.653,22.56,0
5875,54,2025-03-25 01:52:00,11.329,36.45,0
5876,720,2025-02-04 22:04:00,16.354,47.27,0
5877,549,2025-04-26 06:07:00,9.16,50.06,0
5878,199,2025-06-03 06:52:00,17.364,65.89,0
5879,35,2025-05-18 07:48:00,14.152,4.86,0
5880,681,2025-03-02 11:44:00,15.509,51.5,0
5881,1,2025-06-14 03:32:00,19.228,35.31,0
5882,385,2025-01-08 05:48:00,10.534,22.48,0
5883,24,2025-06-10 10:17:00,10.939,43.18,0
5884,554,2025-02-02 23:22:00,20.615,73.1,0
5885,162,2025-02-12 12:02:00,18.374,17.36,0
5886,341,2025-02-26 13:45:00,11.678,107.44,0
5887,456,2025-03-18 01:04:00,18.09,87.57,0
5888,296,2025-01-09 14:39:00,14.401,47.06,0
5889,544,2025-05-10 07:04:00,16.642,13.16,0
5890,406,2025-01-24 14:59:00,19.013,196.24,0
5891,336,2025-01-24 19:35:00,8.627,43.94,0
5892,257,2025-01-01 21:00:00,16.557,39.41,0
5893,326,2025-06-22 16:27:00,12.739,38.33,0
5894,256,2025-01-09 16:08:00,15.226,54.46,0
5895,461,2025-05-15 10:50:00,13.093,73.47,0
5896,611,2025-04-25 02:09:00,21.175,34.3,0
5897,477,2025-05-30 04:35:00,16.36,12.95,0
5898,25,2025-03-23 01:08:00,19.852,80.1,0
5899,675,2025-06-13 08:09:00,11.594,18.23,0
5900,628,2025-03-26 21:24:00,13.105,15.67,0
5901,655,2025-02-02 00:45:00,19.019,33.26,0
5902,39,2025-06-12 09:49:00,11.282,24.31,0
5903,658,2025-03-17 23:36:00,22.0,47.44,0
5904,373,2025-01-02 02:50:00,17.241,55.23,0
5905,675,2025-04-28 07:12:00,20.555,24.03,0
5906,625,2025-02-27 17:28:00,9.463,38.57,0
5907,703,2025-05-29 01:01:00,13.794,23.74,0
5908,97,2025-01-28 13:53:00,12.703,64.64,0
5909,444,2025-05-13 20:10:00,21.593,51.81,0
5910,582,2025-05-30 11:05:00,10.026,62.14,0
5911,476,2025-01-22 21:00:00,18.474,27.88,0
5912,649,2025-04-16 06:49:00,16.832,43.03,0
5913,581,2025-04-27 05:18:00,19.919,52.64,0
5914,28,2025-06-15 23:00:00,21.682,63.72,0
5915,159,2025-02-22 22:18:00,19.282,59.48,0
5916,507,2025-03-29 14:17:00,11.53,31.72,0
5917,288,2025-03-15 04:04:00,19.679,13.95,0
5918,285,2025-03-09 06:34:00,15.375,52.28,0
5919,730,2025-06-28 23:04:00,17.146,50.25,0
5920,71,2025-04-29 01:00:00,11.926,14.52,0
5921,418,2025-01-29 06:28:00,19.424,1522.06,1
5922,249,2025-06-05 13:24:00,14.222,39.66,0
5923,41,2025-01-19 18:55:00,19.317,31.57,0
5924,299,2025-06-07 19:37:00,13.982,41.52,0
5925,324,2025-03-15 15:30:00,16.632,73.72,0
5926,363,2025-05-02 17:33:00,9.442,121.77,0
5927,128,2025-06-05 13:01:00,9.295,33.53,0
5928,582,2025-06-06 21:00:00,21.342,29.11,0
5929,285,2025-01-30 04:44:00,18.165,56.92,0
5930,458,2025-03-14 23:36:00,10.418,11.98,0
5931,435,2025-01-15 09:23:00,16.368,69.77,0
5932,451,2025-04-26 19:05:00,18.937,11.84,0
5933,404,2025-03-17 09:25:00,16.382,11.66,0
5934,240,2025-06-29 17:22:00,14.278,121.27,0
5935,392,2025-04-24 19:31:00,19.693,6.61,0
5936,424,2025-03-20 23:14:00,8.711,99.6,0
5937,14,2025-01-28 20:16:00,16.867,121.89,0
5938,579,2025-02-21 17:30:00,14.622,45.92,0
5939,356,2025-05-25 19:49:00,17.074,56.82,0
5940,234,2025-01-26 19:18:00,12.066,9.94,0
5941,23,2025-06-02 06:21:00,10.275,23.6,0
5942,243,2025-04-19 09:40:00,21.639,46.62,0
5943,323,2025-04-05 01:36:00,20.099,45.55,0
5944,669,2025-03-27 19:13:00,20.725,49.94,0
5945,517,2025-01-06 11:36:00,18.763,45.53,0
5946,334,2025-02-10 16:39:00,8.909,35.59,0
5947,100,2025-04-03 21:33:00,16.791,13.17,0
5948,219,2025-03-29 08:17:00,13.34,46.38,0
5949,733,2025-02-08 13:16:00,12.68,14.1,0
5950,102,2025-05-25 12:14:00,11.489,26.14,0
5951,504,2025-03-22 07:08:00,10.529,106.6,0
5952,413,2025-03-11 19:37:00,9.952,10.01,0
5953,174,2025-05-17 18:03:00,9.697,31.69,0
5954,698,2025-01-27 19:14:00,17.962,70.1,0
5955,315,2025-01-10 19:05:00,21.026,58.34,0
5956,528,2025-02-28 02:14:00,13.324,44.69,0
5957,77,2025-01-01 00:39:00,9.484,20.36,0
5958,772,2025-03-08 19:33:00,11.096,99.88,0
5959,17,2025-01-25 00:30:00,18.458,13.15,0
5960,248,2025-04-29 17:21:00,0.974,60.93,1
5961,732,2025-01-09 03:59:00,17.28,39.56,0
5962,510,2025-02-07 04:01:00,10.879,18.65,0
5963,540,2025-02-16 21:00:00,18.595,25.64,0
5964,251,2025-04-18 08:36:00,17.172,149.05,0
5965,623,2025-03-14 18:26:00,11.111,13.81,0
5966,745,2025-05-19 07:37:00,21.048,8.56,0
5967,497,2025-05-21 08:20:00,15.317,21.01,0
5968,174,2025-03-11 08:00:00,11.078,48.7,0
5969,725,2025-01-06 11:00:00,15.934,109.33,0
5970,3,2025-06-22 20:29:00,13.815,35.72,0
5971,716,2025-03-05 04:16:00,20.84,9.51,0
5972,7,2025-04-07 18:51:00,12.338,37.78,0
5973,46,2025-06-17 07:11:00,20.408,69.41,0
5974,33,2025-04-28 08:43:00,18.393,45.23,0
5975,151,2025-04-14 17:57:00,17.518,51.95,0
5976,581,2025-03-03 03:41:00,10.574,7.83,0
5977,316,2025-05-29 19:37:00,9.206,11.96,0
5978,63,2025-02-05 00:31:00,20.102,31.44,0
5979,272,2025-03-29 00:46:00,15.988,86.67,0
5980,798,2025-03-04 23:38:00,21.514,18.61,0
5981,420,2025-01-18 12:04:00,15.23,41.23,0
5982,583,2025-02-19 21:23:00,16.279,39.98,0
5983,213,2025-02-03 15:34:00,21.96,15.2,0
5984,416,2025-01-17 07:03:00,18.022,19.42,0
5985,637,2025-05-17 10:54:00,13.04,34.3,0
5986,539,2025-05-08 23:48:00,19.589,26.12,0
5987,5,2025-06-05 12:56:00,12.137,67.48,0
5988,485,2025-01-06 11:24:00,15.351,25.0,0
5989,633,2025-03-26 03:46:00,11.331,71.17,0
5990,108,2025-04-29 21:57:00,21.926,26.2,0
5991,314,2025-03-30 15:24:00,21.083,35.68,0
5992,515,2025-01-05 15:03:00,20.234,66.37,0
5993,4,2025-03-23 00:31:00,13.616,32.12,0
5994,568,2025-01-23 09:02:00,18.199,24.89,0
5995,677,2025-01-04 07:19:00,11.651,33.12,0
5996,421,2025-05-12 12:59:00,13.46,71.52,0
5997,357,2025-01-18 04:36:00,19.263,45.63,0
5998,73,2025-02-23 19:19:00,8.79,6.29,0
5999,579,2025-06-28 12:57:00,8.693,19.64,0
6000,754,2025-06-20 15:40:00,17.255,19.78,0
6001,702,2025-01-08 13:29:00,18.844,55.82,0
6002,439,2025-03-14 04:34:00,13.37,7.56,0
6003,27,2025-03-04 19:32:00,17.445,43.78,0
6004,228,2025-04-22 22:35:00,20.642,58.22,0
6005,209,2025-05-05 07:45:00,9.4,58.22,0
6006,5,2025-01-14 12:54:00,19.627,32.71,0
6007,95,2025-03-18 11:16:00,16.144,9.61,0
6008,459,2025-02-20 08:59:00,13.913,28.49,0
6009,78,2025-06-26 21:06:00,8.724,113.8,0
6010,30,2025-02-22 13:01:00,13.377,21.73,0
6011,756,2025-01-06 21:25:00,19.114,200.34,0
6012,515,2025-04-23 08:13:00,15.588,66.97,1
6013,644,2025-06-07 10:05:00,10.468,31.22,0
6014,198,2025-05-28 21:33:00,11.251,41.93,0
6015,291,2025-01-25 06:05:00,19.867,47.22,0
6016,488,2025-05-14 15:36:00,14.061,22.06,0
6017,549,2025-02-06 20:49:00,9.337,25.14,0
6018,294,2025-01-27 00:32:00,21.627,172.61,0
6019,735,2025-04-06 02:16:00,11.548,115.44,0
6020,562,2025-05-25 23:24:00,19.151,25.87,0
6021,176,2025-06-06 20:41:00,8.179,18.77,0
6022,78,2025-04-22 07:42:00,11.591,9.78,0
6023,11,2025-03-16 12:49:00,12.72,196.49,0
6024,675,2025-04-16 11:46:00,20.032,79.42,0
6025,659,2025-02-22 20:14:00,18.471,94.87,0
6026,383,2025-01-25 08:41:00,12.312,22.66,0
6027,578,2025-03-14 07:13:00,19.025,21.5,0
6028,706,2025-01-31 10:45:00,19.341,16.75,0
6029,128,2025-01-17 23:33:00,15.168,2.79,0
6030,784,2025-05-15 12:19:00,15.11,17.39,0
6031,391,2025-05-31 21:10:00,15.133,45.2,0
6032,350,2025-05-15 20:17:00,10.344,42.69,0
6033,128,2025-06-14 17:43:00,19.378,21.38,0
6034,537,2025-03-29 06:27:00,18.004,59.09,0
6035,482,2025-05-02 15:20:00,19.891,20.41,0
6036,23,2025-02-06 11:57:00,19.419,64.68,0
6037,518,2025-03-22 00:58:00,18.996,64.02,0
6038,113,2025-01-19 02:13:00,18.925,67.4,0
6039,221,2025-04-21 13:07:00,21.222,37.13,0
6040,489,2025-03-20 12:30:00,16.476,18.22,0
6041,624,2025-04-10 08:03:00,19.591,367.77,1
6042,107,2025-06-03 18:22:00,19.219,6.17,0
6043,378,2025-01-10 06:43:00,11.783,64.14,0
6044,228,2025-03-22 02:53:00,15.92,9.09,0
6045,565,2025-03-12 23:54:00,18.216,31.42,0
6046,662,2025-05-14 05:14:00,9.449,41.67,0
6047,511,2025-04-29 05:29:00,15.428,14.88,0
6048,635,2025-05-10 16:34:00,8.04,31.71,0
6049,360,2025-06-02 14:29:00,11.364,45.17,0
6050,478,2025-02-23 14:59:00,14.809,28.13,0
6051,234,2025-03-06 14:45:00,12.297,50.59,0
6052,790,2025-03-04 10:06:00,18.795,24.52,0
6053,163,2025-05-28 11:15:00,16.924,28.03,0
6054,736,2025-03-25 15:18:00,11.746,17.19,0
6055,596,2025-05-17 05:52:00,8.239,31.4,0
6056,789,2025-02-14 02:31:00,11.566,35.17,0
6057,513,2025-06-17 06:37:00,15.267,16.71,0
6058,281,2025-03-29 02:11:00,18.671,49.33,0
6059,224,2025-06-28 02:20:00,16.447,4.87,0
6060,143,2025-03-22 10:30:00,8.781,83.18,0
6061,773,2025-01-08 12:17:00,14.531,11.26,0
6062,85,2025-02-17 08:43:00,21.433,80.45,0
6063,648,2025-03-20 17:52:00,20.657,57.5,0
6064,558,2025-01-24 21:42:00,18.394,78.68,0
6065,101,2025-05-20 05:46:00,11.973,14.22,0
6066,732,2025-03-04 17:52:00,8.31,29.74,0
6067,130,2025-05-29 04:04:00,14.389,44.27,0
6068,128,2025-06-23 13:51:00,13.242,49.29,0
6069,435,2025-01-15 21:55:00,17.462,68.54,0
6070,82,2025-02-20 04:41:00,8.988,58.93,0
6071,81,2025-04-20 04:28:00,20.927,51.21,0
6072,704,2025-06-05 18:24:00,18.302,51.85,1
6073,771,2025-06-11 17:18:00,21.594,60.48,0
6074,42,2025-02-04 23:47:00,20.114,35.56,0
6075,510,2025-02-10 20:53:00,14.023,87.54,0
6076,481,2025-02-05 18:11:00,17.275,32.91,0
6077,52,2025-03-04 12:35:00,19.839,9.05,0
6078,119,2025-04-21 02:33:00,10.854,94.79,0
6079,354,2025-03-13 01:44:00,8.135,50.89,0
6080,554,2025-05-11 17:57:00,12.306,31.07,0
6081,177,2025-03-13 00:24:00,14.124,38.34,0
6082,347,2025-04-17 03:39:00,16.744,116.86,0
6083,392,2025-04-12 02:34:00,11.688,37.92,0
6084,569,2025-02-15 13:58:00,14.189,117.99,0
6085,197,2025-01-11 22:41:00,17.082,51.04,0
6086,551,2025-02-09 18:00:00,19.542,26.18,0
6087,665,2025-05-21 06:05:00,11.177,12.27,0
6088,466,2025-05-15 11:13:00,19.199,37.65,0
6089,576,2025-01-23 02:49:00,21.149,100.15,0
6090,133,2025-03-11 03:25:00,13.734,22.21,0
6091,725,2025-05-27 09:31:00,15.728,46.93,0
6092,241,2025-05-26 06:52:00,8.14,119.51,0
6093,158,2025-01-04 01:50:00,17.943,8.47,0
6094,438,2025-05-22 11:39:00,20.208,48.11,0
6095,308,2025-05-22 15:57:00,8.28,54.52,0
6096,369,2025-01-21 22:50:00,19.811,46.54,0
6097,644,2025-03-05 22:45:00,10.086,8.95,0
6098,428,2025-01-10 15:50:00,19.789,19.07,0
6099,299,2025-04-29 01:18:00,15.587,6.6,0
6100,640,2025-06-05 03:06:00,13.182,12.2,0
6101,303,2025-02-02 06:01:00,21.178,68.74,0
6102,766,2025-03-05 08:13:00,16.573,26.88,0
6103,788,2025-04-07 15:52:00,8.541,67.41,0
6104,375,2025-01-13 23:19:00,18.724,64.52,0
6105,616,2025-02-23 20:09:00,10.554,14.25,0
6106,566,2025-02-09 02:53:00,20.926,40.08,0
6107,688,2025-01-01 16:57:00,10.33,9.84,0
6108,368,2025-05-01 06:43:00,14.827,43.6,0
6109,325,2025-05-11 12:36:00,15.316,49.12,0
6110,221,2025-01-15 12:38:00,15.893,29.18,0
6111,468,2025-01-24 14:40:00,15.466,9.11,0
6112,492,2025-01-13 16:52:00,14.147,10.65,0
6113,360,2025-06-19 03:31:00,17.98,267.59,0
6114,248,2025-04-13 12:18:00,10.178,57.54,0
6115,360,2025-04-08 20:53:00,19.022,28.0,0
6116,401,2025-01-16 12:19:00,8.524,75.44,0
6117,102,2025-01-01 07:13:00,19.789,113.6,0
6118,528,2025-06-17 01:01:00,18.498,92.18,0
6119,673,2025-06-20 02:04:00,19.136,734.69,1
6120,257,2025-04-09 00:47:00,12.157,26.8,0
6121,312,2025-01-24 21:37:00,19.896,66.16,0
6122,74,2025-01-06 08:27:00,17.676,28.99,0
6123,465,2025-05-31 02:37:00,21.56,91.31,0
6124,342,2025-04-06 04:20:00,8.28,38.28,0
6125,685,2025-03-01 06:28:00,19.067,66.03,0
6126,725,2025-01-03 04:57:00,16.726,80.4,0
6127,618,2025-04-13 06:01:00,21.847,244.64,1
6128,168,2025-06-08 01:19:00,14.203,39.33,0
6129,158,2025-05-31 10:19:00,11.915,87.71,0
6130,388,2025-05-12 15:25:00,20.316,18.36,0
6131,494,2025-01-10 00:40:00,12.56,22.58,0
6132,25,2025-05-17 05:21:00,17.839,91.51,0
6133,396,2025-05-03 09:51:00,12.646,118.83,0
6134,69,2025-06-01 01:08:00,21.24,2.09,0
6135,208,2025-01-27 17:52:00,15.365,91.31,0
6136,287,2025-06-05 05:12:00,12.477,5.45,0
6137,32,2025-05-09 22:49:00,19.514,33.28,0
6138,209,2025-05-18 16:34:00,8.875,11.55,0
6139,503,2025-01-29 22:14:00,9.313,22.59,0
6140,798,2025-06-03 23:20:00,19.714,38.07,0
6141,623,2025-01-04 22:47:00,12.528,53.52,0
6142,245,2025-02-10 01:26:00,10.472,109.82,0
6143,753,2025-01-28 23:29:00,16.22,11.93,0
6144,352,2025-02-11 16:56:00,11.564,88.26,0
6145,283,2025-04-23 15:11:00,21.821,28.03,0
6146,677,2025-06-16 13:35:00,19.488,28.51,0
6147,319,2025-06-27 10:20:00,20.448,136.41,0
6148,591,2025-01-20 13:37:00,19.67,68.67,0
6149,130,2025-06-24 14:55:00,20.402,9.11,0
6150,265,2025-01-20 15:05:00,12.732,32.87,0
6151,787,2025-05-15 05:23:00,17.428,19.24,0
6152,195,2025-02-03 02:08:00,20.698,24.72,0
6153,679,2025-05-29 10:11:00,17.603,31.51,0
6154,373,2025-03-04 20:31:00,21.96,50.7,0
6155,766,2025-06-07 07:31:00,20.117,12.82,0
6156,332,2025-04-08 12:52:00,8.993,29.31,0
6157,396,2025-04-06 02:29:00,15.023,25.52,0
6158,414,2025-03-21 07:24:00,11.858,47.59,1
6159,167,2025-02-11 03:33:00,20.251,33.55,0
6160,675,2025-04-03 18:23:00,21.121,74.11,0
6161,458,2025-04-29 23:56:00,15.933,43.04,0
6162,404,2025-01-26 05:18:00,8.814,56.71,0
6163,297,2025-01-26 11:40:00,12.854,42.17,0
6164,617,2025-03-18 22:04:00,10.64,13.95,0
6165,278,2025-05-30 19:47:00,15.41,25.94,0
6166,190,2025-03-05 13:35:00,21.788,20.5,0
6167,65,2025-03-16 04:13:00,12.806,64.23,0
6168,698,2025-06-22 15:43:00,18.276,69.17,0
6169,58,2025-02-17 23:14:00,19.635,32.78,0
6170,675,2025-03-07 23:16:00,19.622,39.31,0
6171,303,2025-06-01 19:44:00,10.093,9.89,0
6172,2,2025-04-04 07:03:00,11.324,25.62,0
6173,740,2025-01-21 00:21:00,11.126,4.73,0
6174,592,2025-02-08 16:12:00,12.162,66.86,0
6175,578,2025-06-25 11:15:00,8.655,208.2,0
6176,438,2025-05-26 21:50:00,15.551,22.85,0
6177,608,2025-06-21 01:46:00,18.373,42.03,0
6178,106,2025-03-28 10:23:00,11.651,48.87,0
6179,187,2025-04-20 13:57:00,16.958,14.1,0
6180,435,2025-01-25 18:25:00,15.638,31.51,0
6181,587,2025-05-09 04:23:00,9.388,50.88,0
6182,470,2025-04-13 12:14:00,11.357,40.07,0
6183,325,2025-01-07 16:29:00,11.381,36.71,0
6184,537,2025-06-02 11:17:00,14.842,27.61,0
6185,47,2025-03-20 16:11:00,16.79,18.22,0
6186,406,2025-06-28 18:53:00,12.219,60.11,0
6187,315,2025-06-09 05:32:00,9.78,143.11,0
6188,398,2025-03-17 16:16:00,11.769,7.04,0
6189,105,2025-01-03 01:46:00,8.563,6.25,0
6190,722,2025-01-27 09:17:00,18.481,13.25,0
6191,682,2025-02-22 07:28:00,17.79,24.59,0
6192,754,2025-02-23 13:14:00,17.389,28.38,0
6193,672,2025-03-05 16:35:00,16.649,38.75,0
6194,531,2025-06-21 21:56:00,12.168,37.09,0
6195,229,2025-05-02 12:20:00,9.617,31.33,0
6196,91,2025-02-04 09:17:00,16.386,96.84,0
6197,489,2025-05-07 20:54:00,18.256,16.69,0
6198,757,2025-01-11 04:38:00,19.352,72.32,0
6199,291,2025-01-12 17:37:00,18.171,171.3,0
6200,794,2025-04-27 00:05:00,17.221,10.79,0
6201,123,2025-02-09 03:39:00,19.542,7.36,0
6202,226,2025-03-20 17:27:00,18.665,40.6,0
6203,519,2025-05-29 14:08:00,21.229,58.72,0
6204,394,2025-03-11 22:58:00,8.085,36.03,0
6205,608,2025-02-04 12:39:00,10.053,6.39,0
6206,275,2025-06-29 20:56:00,16.117,9.08,0
6207,619,2025-02-21 13:49:00,13.615,23.31,0
6208,240,2025-04-29 14:18:00,12.767,48.81,0
6209,119,2025-01-30 04:53:00,18.443,26.36,0
6210,455,2025-01-30 04:00:00,15.499,41.51,0
6211,410,2025-05-16 18:38:00,15.371,40.59,0
6212,453,2025-06-11 14:39:00,8.698,73.72,0
6213,19,2025-01-05 21:05:00,14.458,13.83,0
6214,328,2025-06-25 12:10:00,16.512,37.56,0
6215,72,2025-02-24 08:15:00,11.921,110.64,0
6216,643,2025-06-27 11:58:00,11.346,18.6,0
6217,64,2025-04-06 19:36:00,15.709,21.2,0
6218,745,2025-05-18 20:10:00,20.767,37.5,0
6219,45,2025-01-02 02:00:00,9.629,15.02,0
6220,488,2025-01-29 09:28:00,12.328,13.79,0
6221,267,2025-06-21 17:13:00,8.814,26.51,0
6222,88,2025-01-30 16:30:00,12.555,28.79,0
6223,286,2025-06-06 11:19:00,17.728,63.85,0
6224,31,2025-01-22 07:21:00,12.461,17.08,0
6225,558,2025-04-27 12:24:00,13.579,35.86,0
